From,NO2 (µg/m3)
04/03/2023 10:15,27.9
04/03/2023 10:30,30.3
04/03/2023 10:45,27.7
04/03/2023 11:00,25.6
04/03/2023 11:15,25.1
04/03/2023 11:30,23.9
04/03/2023 11:45,22.4
04/03/2023 12:00,20.9
04/03/2023 12:15,19.4
04/03/2023 12:30,17.9
04/03/2023 12:45,20.6
04/03/2023 13:00,22.8
04/03/2023 13:15,23.3
04/03/2023 13:30,22.7
04/03/2023 13:45,22.9
04/03/2023 14:00,23.9
04/03/2023 14:15,24.5
04/03/2023 14:30,25.3
04/03/2023 14:45,25.3
04/03/2023 15:00,25.4
04/03/2023 15:15,25.8
04/03/2023 15:30,26
04/03/2023 15:45,26.4
04/03/2023 16:00,27.7
04/03/2023 16:15,28.9
04/03/2023 16:30,28.1
04/03/2023 16:45,28
04/03/2023 17:00,28.3
04/03/2023 17:15,29.3
04/03/2023 17:30,30.8
04/03/2023 17:45,33.5
04/03/2023 18:00,34
04/03/2023 18:15,33.2
04/03/2023 18:30,32.1
04/03/2023 18:45,32.5
04/03/2023 19:00,33.3
04/03/2023 19:15,33.9
04/03/2023 19:30,35.2
04/03/2023 19:45,35.7
04/03/2023 20:00,35.5
04/03/2023 20:15,35.7
04/03/2023 20:30,36.7
04/03/2023 20:45,36.7
04/03/2023 21:00,37.2
04/03/2023 21:15,37.1
04/03/2023 21:30,36.8
04/03/2023 21:45,36.6
04/03/2023 22:00,37.7
04/03/2023 22:15,39.6
04/03/2023 22:30,41.7
04/03/2023 22:45,42.5
04/03/2023 23:00,41.8
04/03/2023 23:15,41.5
04/03/2023 23:30,40.4
04/03/2023 23:45,39.4
05/03/2023 00:00,39.8
05/03/2023 00:15,40.6
05/03/2023 00:30,40.6440367
05/03/2023 00:45,40.68807339
05/03/2023 01:00,40.73211009
05/03/2023 01:15,40.77614679
05/03/2023 01:30,40.82018349
05/03/2023 01:45,40.86422018
05/03/2023 02:00,40.90825688
05/03/2023 02:15,40.95229358
05/03/2023 02:30,40.99633028
05/03/2023 02:45,41.04036697
05/03/2023 03:00,41.08440367
05/03/2023 03:15,41.12844037
05/03/2023 03:30,41.17247706
05/03/2023 03:45,41.21651376
05/03/2023 04:00,41.26055046
05/03/2023 04:15,41.30458716
05/03/2023 04:30,41.34862385
05/03/2023 04:45,41.39266055
05/03/2023 05:00,41.43669725
05/03/2023 05:15,41.48073394
05/03/2023 05:30,41.52477064
05/03/2023 05:45,41.56880734
05/03/2023 06:00,41.61284404
05/03/2023 06:15,41.65688073
05/03/2023 06:30,41.70091743
05/03/2023 06:45,41.74495413
05/03/2023 07:00,41.78899083
05/03/2023 07:15,41.83302752
05/03/2023 07:30,41.87706422
05/03/2023 07:45,41.92110092
05/03/2023 08:00,41.96513761
05/03/2023 08:15,42.00917431
05/03/2023 08:30,42.05321101
05/03/2023 08:45,42.09724771
05/03/2023 09:00,42.1412844
05/03/2023 09:15,42.1853211
05/03/2023 09:30,42.2293578
05/03/2023 09:45,42.2733945
05/03/2023 10:00,42.31743119
05/03/2023 10:15,42.36146789
05/03/2023 10:30,42.40550459
05/03/2023 10:45,42.44954128
05/03/2023 11:00,42.49357798
05/03/2023 11:15,42.53761468
05/03/2023 11:30,42.58165138
05/03/2023 11:45,42.62568807
05/03/2023 12:00,42.66972477
05/03/2023 12:15,42.71376147
05/03/2023 12:30,42.75779817
05/03/2023 12:45,42.80183486
05/03/2023 13:00,42.84587156
05/03/2023 13:15,42.88990826
05/03/2023 13:30,42.93394495
05/03/2023 13:45,42.97798165
05/03/2023 14:00,43.02201835
05/03/2023 14:15,43.06605505
05/03/2023 14:30,43.11009174
05/03/2023 14:45,43.15412844
05/03/2023 15:00,43.19816514
05/03/2023 15:15,43.24220183
05/03/2023 15:30,43.28623853
05/03/2023 15:45,43.33027523
05/03/2023 16:00,43.37431193
05/03/2023 16:15,43.41834862
05/03/2023 16:30,43.46238532
05/03/2023 16:45,43.50642202
05/03/2023 17:00,43.55045872
05/03/2023 17:15,43.59449541
05/03/2023 17:30,43.63853211
05/03/2023 17:45,43.68256881
05/03/2023 18:00,43.7266055
05/03/2023 18:15,43.7706422
05/03/2023 18:30,43.8146789
05/03/2023 18:45,43.8587156
05/03/2023 19:00,43.90275229
05/03/2023 19:15,43.94678899
05/03/2023 19:30,43.99082569
05/03/2023 19:45,44.03486239
05/03/2023 20:00,44.07889908
05/03/2023 20:15,44.12293578
05/03/2023 20:30,44.16697248
05/03/2023 20:45,44.21100917
05/03/2023 21:00,44.25504587
05/03/2023 21:15,44.29908257
05/03/2023 21:30,44.34311927
05/03/2023 21:45,44.38715596
05/03/2023 22:00,44.43119266
05/03/2023 22:15,44.47522936
05/03/2023 22:30,44.51926606
05/03/2023 22:45,44.56330275
05/03/2023 23:00,44.60733945
05/03/2023 23:15,44.65137615
05/03/2023 23:30,44.69541284
05/03/2023 23:45,44.73944954
06/03/2023 00:00,44.78348624
06/03/2023 00:15,44.82752294
06/03/2023 00:30,44.87155963
06/03/2023 00:45,44.91559633
06/03/2023 01:00,44.95963303
06/03/2023 01:15,45.00366972
06/03/2023 01:30,45.04770642
06/03/2023 01:45,45.09174312
06/03/2023 02:00,45.13577982
06/03/2023 02:15,45.17981651
06/03/2023 02:30,45.22385321
06/03/2023 02:45,45.26788991
06/03/2023 03:00,45.31192661
06/03/2023 03:15,45.3559633
06/03/2023 03:30,45.4
06/03/2023 03:45,47.2
06/03/2023 04:00,46.7
06/03/2023 04:15,43.7
06/03/2023 04:30,40.7
06/03/2023 04:45,36.4
06/03/2023 05:00,34.5
06/03/2023 05:15,32.7
06/03/2023 05:30,31.3
06/03/2023 05:45,31.1
06/03/2023 06:00,31.8
06/03/2023 06:15,31.5
06/03/2023 06:30,40.8
06/03/2023 06:45,41.5
06/03/2023 07:00,42.5
06/03/2023 07:15,41.7
06/03/2023 07:30,44.7
06/03/2023 07:45,45.2
06/03/2023 08:00,46.7
06/03/2023 08:15,48.8
06/03/2023 08:30,49.8
06/03/2023 08:45,49.1
06/03/2023 09:00,47.2
06/03/2023 09:15,43.5
06/03/2023 09:30,40.1
06/03/2023 09:45,39.1
06/03/2023 10:00,38.7
06/03/2023 10:15,40.1
06/03/2023 10:30,39
06/03/2023 10:45,35.7
06/03/2023 11:00,33.1
06/03/2023 11:15,31.1
06/03/2023 11:30,29
06/03/2023 11:45,27.75
06/03/2023 12:00,26.5
06/03/2023 12:15,25.25
06/03/2023 12:30,24
06/03/2023 12:45,24.5
06/03/2023 13:00,24.9
06/03/2023 13:15,26.4
06/03/2023 13:30,26.6
06/03/2023 13:45,27.2
06/03/2023 14:00,27.7
06/03/2023 14:15,27.4
06/03/2023 14:30,26.5
06/03/2023 14:45,26.9
06/03/2023 15:00,27.4
06/03/2023 15:15,28.5
06/03/2023 15:30,29
06/03/2023 15:45,26.9
06/03/2023 16:00,26
06/03/2023 16:15,27.9
06/03/2023 16:30,28.6
06/03/2023 16:45,28.3
06/03/2023 17:00,28.5
06/03/2023 17:15,30
06/03/2023 17:30,30.4
06/03/2023 17:45,30.8
06/03/2023 18:00,30.4
06/03/2023 18:15,30.8
06/03/2023 18:30,34.9
06/03/2023 18:45,37.2
06/03/2023 19:00,38.9
06/03/2023 19:15,40.5
06/03/2023 19:30,40.9
06/03/2023 19:45,44
06/03/2023 20:00,50.2
06/03/2023 20:15,56.9
06/03/2023 20:30,62.4
06/03/2023 20:45,65.4
06/03/2023 21:00,65.3
06/03/2023 21:15,64.6
06/03/2023 21:30,61.9
06/03/2023 21:45,57.3
06/03/2023 22:00,53.7
06/03/2023 22:15,51.8
06/03/2023 22:30,49.2
06/03/2023 22:45,46.6
06/03/2023 23:00,45.3
06/03/2023 23:15,44
06/03/2023 23:30,43.1
06/03/2023 23:45,41.8
07/03/2023 00:00,43
07/03/2023 00:15,44
07/03/2023 00:30,43.8
07/03/2023 00:45,42.1
07/03/2023 01:00,41.2
07/03/2023 01:15,41.1
07/03/2023 01:30,41.6
07/03/2023 01:45,42
07/03/2023 02:00,44.4
07/03/2023 02:15,44.9
07/03/2023 02:30,46.3
07/03/2023 02:45,47.2
07/03/2023 03:00,47.3
07/03/2023 03:15,48
07/03/2023 03:30,47.5
07/03/2023 03:45,47.9
07/03/2023 04:00,47.7
07/03/2023 04:15,48.3
07/03/2023 04:30,48.7
07/03/2023 04:45,46.3
07/03/2023 05:00,53.2
07/03/2023 05:15,52.9
07/03/2023 05:30,52
07/03/2023 05:45,52.7
07/03/2023 06:00,58.8
07/03/2023 06:15,54.3
07/03/2023 06:30,51.4
07/03/2023 06:45,50.9
07/03/2023 07:00,52
07/03/2023 07:15,52.2
07/03/2023 07:30,53.4
07/03/2023 07:45,59.1
07/03/2023 08:00,65.5
07/03/2023 08:15,52.2
07/03/2023 08:30,47.5
07/03/2023 08:45,48.5
07/03/2023 09:00,52.8
07/03/2023 09:15,57
07/03/2023 09:30,60
07/03/2023 09:45,62.2
07/03/2023 10:00,62.8
07/03/2023 10:15,62.1
07/03/2023 10:30,60.3
07/03/2023 10:45,57.9
07/03/2023 11:00,51.5
07/03/2023 11:15,43.5
07/03/2023 11:30,38.7
07/03/2023 11:45,37.2
07/03/2023 12:00,35.7
07/03/2023 12:15,34.2
07/03/2023 12:30,32.7
07/03/2023 12:45,32.5
07/03/2023 13:00,32.4
07/03/2023 13:15,37.3
07/03/2023 13:30,39.8
07/03/2023 13:45,35.6
07/03/2023 14:00,31.6
07/03/2023 14:15,29.2
07/03/2023 14:30,28
07/03/2023 14:45,26.4
07/03/2023 15:00,26.6
07/03/2023 15:15,27.1
07/03/2023 15:30,27.7
07/03/2023 15:45,28
07/03/2023 16:00,28
07/03/2023 16:15,28.1
07/03/2023 16:30,28.7
07/03/2023 16:45,30
07/03/2023 17:00,32.1
07/03/2023 17:15,33.1
07/03/2023 17:30,32.5
07/03/2023 17:45,31.8
07/03/2023 18:00,33.1
07/03/2023 18:15,33.5
07/03/2023 18:30,36
07/03/2023 18:45,36.2
07/03/2023 19:00,36.2
07/03/2023 19:15,43.6
07/03/2023 19:30,49.1
07/03/2023 19:45,49.4
07/03/2023 20:00,47.7
07/03/2023 20:15,44.8
07/03/2023 20:30,41
07/03/2023 20:45,37.6
07/03/2023 21:00,35.4
07/03/2023 21:15,34.2
07/03/2023 21:30,33.8
07/03/2023 21:45,33.8
07/03/2023 22:00,33.6
07/03/2023 22:15,33.8
07/03/2023 22:30,32.6
07/03/2023 22:45,32.4
07/03/2023 23:00,32.6
07/03/2023 23:15,32.8
07/03/2023 23:30,32.3
07/03/2023 23:45,31.5
08/03/2023 00:00,32.6
08/03/2023 00:15,34
08/03/2023 00:30,35.2
08/03/2023 00:45,35.3
08/03/2023 01:00,35.2
08/03/2023 01:15,34.9
08/03/2023 01:30,34.1
08/03/2023 01:45,33.6
08/03/2023 02:00,32.9
08/03/2023 02:15,32.8
08/03/2023 02:30,31.1
08/03/2023 02:45,29.5
08/03/2023 03:00,29
08/03/2023 03:15,28.8
08/03/2023 03:30,29.3
08/03/2023 03:45,31.7
08/03/2023 04:00,34.7
08/03/2023 04:15,37
08/03/2023 04:30,37.8
08/03/2023 04:45,36.5
08/03/2023 05:00,35.2
08/03/2023 05:15,33.5
08/03/2023 05:30,32.3
08/03/2023 05:45,33.1
08/03/2023 06:00,35.6
08/03/2023 06:15,38.4
08/03/2023 06:30,38.6
08/03/2023 06:45,39.2
08/03/2023 07:00,39
08/03/2023 07:15,39.4
08/03/2023 07:30,39.6
08/03/2023 07:45,40.6
08/03/2023 08:00,43.1
08/03/2023 08:15,46.4
08/03/2023 08:30,47
08/03/2023 08:45,47.1
08/03/2023 09:00,43.9
08/03/2023 09:15,39.2
08/03/2023 09:30,35.5
08/03/2023 09:45,32.4
08/03/2023 10:00,31.1
08/03/2023 10:15,33.3
08/03/2023 10:30,54.3
08/03/2023 10:45,67.9
08/03/2023 11:00,75.2
08/03/2023 11:15,81
08/03/2023 11:30,90
08/03/2023 11:45,89.225
08/03/2023 12:00,88.45
08/03/2023 12:15,87.675
08/03/2023 12:30,86.9
08/03/2023 12:45,74.7
08/03/2023 13:00,70.5
08/03/2023 13:15,73.9
08/03/2023 13:30,83.2
08/03/2023 13:45,83.3
08/03/2023 14:00,81.8
08/03/2023 14:15,79.4
08/03/2023 14:30,81.7
08/03/2023 14:45,81.9
08/03/2023 15:00,82.2
08/03/2023 15:15,81
08/03/2023 15:30,79.4
08/03/2023 15:45,74.6
08/03/2023 16:00,70.6
08/03/2023 16:15,64.8
08/03/2023 16:30,60
08/03/2023 16:45,56.1
08/03/2023 17:00,53.6
08/03/2023 17:15,49.9
08/03/2023 17:30,44.6
08/03/2023 17:45,40.3
08/03/2023 18:00,41.2
08/03/2023 18:15,42.9
08/03/2023 18:30,44.2
08/03/2023 18:45,45.2
08/03/2023 19:00,45.1
08/03/2023 19:15,46.8
08/03/2023 19:30,50
08/03/2023 19:45,52.8
08/03/2023 20:00,55.6
08/03/2023 20:15,58.4
08/03/2023 20:30,59.8
08/03/2023 20:45,59.1
08/03/2023 21:00,56.6
08/03/2023 21:15,50.9
08/03/2023 21:30,44.2
08/03/2023 21:45,39.4
08/03/2023 22:00,36.7
08/03/2023 22:15,36.2
08/03/2023 22:30,36.1
08/03/2023 22:45,35.8
08/03/2023 23:00,35.5
08/03/2023 23:15,36.4
08/03/2023 23:30,37.7
08/03/2023 23:45,39.4
09/03/2023 00:00,40.6
09/03/2023 00:15,41.4
09/03/2023 00:30,42.3
09/03/2023 00:45,42.8
09/03/2023 01:00,41.4
09/03/2023 01:15,41.9
09/03/2023 01:30,42.8
09/03/2023 01:45,43.4
09/03/2023 02:00,43
09/03/2023 02:15,43.5
09/03/2023 02:30,44.2
09/03/2023 02:45,44.1
09/03/2023 03:00,43.8
09/03/2023 03:15,43.9
09/03/2023 03:30,43.7
09/03/2023 03:45,43.5
09/03/2023 04:00,43
09/03/2023 04:15,43.7
09/03/2023 04:30,43.4
09/03/2023 04:45,43.7
09/03/2023 05:00,43.7
09/03/2023 05:15,43.4
09/03/2023 05:30,45
09/03/2023 05:45,45.8
09/03/2023 06:00,46.2
09/03/2023 06:15,45.3
09/03/2023 06:30,41.7
09/03/2023 06:45,39
09/03/2023 07:00,36.9
09/03/2023 07:15,36
09/03/2023 07:30,36.2
09/03/2023 07:45,38.1
09/03/2023 08:00,40.3
09/03/2023 08:15,42.6
09/03/2023 08:30,42.9
09/03/2023 08:45,42.6
09/03/2023 09:00,41.8
09/03/2023 09:15,41.2
09/03/2023 09:30,41.7
09/03/2023 09:45,46
09/03/2023 10:00,54
09/03/2023 10:15,57.3
09/03/2023 10:30,57.3
09/03/2023 10:45,60.3
09/03/2023 11:00,60.9
09/03/2023 11:15,60.5
09/03/2023 11:30,63.2
09/03/2023 11:45,63.425
09/03/2023 12:00,63.65
09/03/2023 12:15,63.875
09/03/2023 12:30,64.1
09/03/2023 12:45,59.1
09/03/2023 13:00,53.9
09/03/2023 13:15,47.9
09/03/2023 13:30,41.8
09/03/2023 13:45,39.6
09/03/2023 14:00,40.9
09/03/2023 14:15,42.2
09/03/2023 14:30,42.7
09/03/2023 14:45,40.1
09/03/2023 15:00,37.2
09/03/2023 15:15,42.1
09/03/2023 15:30,61.2
09/03/2023 15:45,69.3
09/03/2023 16:00,64
09/03/2023 16:15,61.2
09/03/2023 16:30,57.4
09/03/2023 16:45,53.9
09/03/2023 17:00,50.9
09/03/2023 17:15,49.8
09/03/2023 17:30,48.8
09/03/2023 17:45,47.8
09/03/2023 18:00,46.5
09/03/2023 18:15,47
09/03/2023 18:30,47.4
09/03/2023 18:45,44.1
09/03/2023 19:00,39.2
09/03/2023 19:15,35.7
09/03/2023 19:30,34.6
09/03/2023 19:45,33.2
09/03/2023 20:00,32.3
09/03/2023 20:15,32.1
09/03/2023 20:30,33.2
09/03/2023 20:45,34
09/03/2023 21:00,33.7
09/03/2023 21:15,33.7
09/03/2023 21:30,33.9
09/03/2023 21:45,34.3
09/03/2023 22:00,35.2
09/03/2023 22:15,35.6
09/03/2023 22:30,36.4
09/03/2023 22:45,37.7
09/03/2023 23:00,38.9
09/03/2023 23:15,39.7
09/03/2023 23:30,40.3
09/03/2023 23:45,41.3
10/03/2023 00:00,42.3
10/03/2023 00:15,42.5
10/03/2023 00:30,40.7
10/03/2023 00:45,39.3
10/03/2023 01:00,39.7
10/03/2023 01:15,40.6
10/03/2023 01:30,40.6
10/03/2023 01:45,42.4
10/03/2023 02:00,44.6
10/03/2023 02:15,46
10/03/2023 02:30,46.3
10/03/2023 02:45,46.1
10/03/2023 03:00,45.4
10/03/2023 03:15,44.9
10/03/2023 03:30,43.5
10/03/2023 03:45,42.6
10/03/2023 04:00,42.4
10/03/2023 04:15,41.8
10/03/2023 04:30,40.3
10/03/2023 04:45,39.4
10/03/2023 05:00,38.1
10/03/2023 05:15,37.1
10/03/2023 05:30,36.5
10/03/2023 05:45,36.9
10/03/2023 06:00,36.7
10/03/2023 06:15,36.4
10/03/2023 06:30,34.6
10/03/2023 06:45,33.5
10/03/2023 07:00,34.7
10/03/2023 07:15,37.3
10/03/2023 07:30,38.5
10/03/2023 07:45,41.7
10/03/2023 08:00,49.7
10/03/2023 08:15,57.7
10/03/2023 08:30,64.3
10/03/2023 08:45,73.8
10/03/2023 09:00,82.8
10/03/2023 09:15,83
10/03/2023 09:30,74
10/03/2023 09:45,54.5
10/03/2023 10:00,48.7
10/03/2023 10:15,44.4
10/03/2023 10:30,41.4
10/03/2023 10:45,43.2
10/03/2023 11:00,48.1
10/03/2023 11:15,53.2
10/03/2023 11:30,60
10/03/2023 11:45,66.1
10/03/2023 12:00,72.2
10/03/2023 12:15,78.3
10/03/2023 12:30,84.4
10/03/2023 12:45,85.4
10/03/2023 13:00,84.5
10/03/2023 13:15,94.7
10/03/2023 13:30,86.3
10/03/2023 13:45,79.7
10/03/2023 14:00,68.7
10/03/2023 14:15,61.8
10/03/2023 14:30,65.2
10/03/2023 14:45,68.6
10/03/2023 15:00,74.2
10/03/2023 15:15,77.5
10/03/2023 15:30,79.3
10/03/2023 15:45,78.8
10/03/2023 16:00,74.3
10/03/2023 16:15,66.8
10/03/2023 16:30,61
10/03/2023 16:45,59.9
10/03/2023 17:00,59
10/03/2023 17:15,60.3
10/03/2023 17:30,62.2
10/03/2023 17:45,62.5
10/03/2023 18:00,63.4
10/03/2023 18:15,67
10/03/2023 18:30,68.3
10/03/2023 18:45,70.9
10/03/2023 19:00,65.8
10/03/2023 19:15,69.7
10/03/2023 19:30,71.4
10/03/2023 19:45,73
10/03/2023 20:00,75
10/03/2023 20:15,74.9
10/03/2023 20:30,72.8
10/03/2023 20:45,73.1
10/03/2023 21:00,74.2
10/03/2023 21:15,73
10/03/2023 21:30,73.3
10/03/2023 21:45,64.7
10/03/2023 22:00,56.6
10/03/2023 22:15,48.3
10/03/2023 22:30,42.9
10/03/2023 22:45,38.6
10/03/2023 23:00,37.3
10/03/2023 23:15,37
10/03/2023 23:30,38.1
10/03/2023 23:45,39.6
11/03/2023 00:00,41.1
11/03/2023 00:15,42.8
11/03/2023 00:30,43.9
11/03/2023 00:45,45.9
11/03/2023 01:00,48.7
11/03/2023 01:15,52.4
11/03/2023 01:30,54.4
11/03/2023 01:45,54.3
11/03/2023 02:00,56.2
11/03/2023 02:15,57.2
11/03/2023 02:30,57.5
11/03/2023 02:45,56.4
11/03/2023 03:00,55.7
11/03/2023 03:15,55.6
11/03/2023 03:30,54
11/03/2023 03:45,50.7
11/03/2023 04:00,46.3
11/03/2023 04:15,43.5
11/03/2023 04:30,41.5
11/03/2023 04:45,41
11/03/2023 05:00,42.1
11/03/2023 05:15,40.8
11/03/2023 05:30,38.2
11/03/2023 05:45,36.9
11/03/2023 06:00,36.8
11/03/2023 06:15,35.7
11/03/2023 06:30,35.3
11/03/2023 06:45,35.4
11/03/2023 07:00,36
11/03/2023 07:15,37.2
11/03/2023 07:30,38.1
11/03/2023 07:45,40.1
11/03/2023 08:00,44.2
11/03/2023 08:15,50.1
11/03/2023 08:30,53.9
11/03/2023 08:45,56.3
11/03/2023 09:00,56.3
11/03/2023 09:15,53.1
11/03/2023 09:30,46.9
11/03/2023 09:45,43.3
11/03/2023 10:00,43.5
11/03/2023 10:15,44.7
11/03/2023 10:30,51
11/03/2023 10:45,80.7
11/03/2023 11:00,84.4
11/03/2023 11:15,84.8
11/03/2023 11:30,84
11/03/2023 11:45,74.975
11/03/2023 12:00,65.95
11/03/2023 12:15,56.925
11/03/2023 12:30,47.9
11/03/2023 12:45,56.2
11/03/2023 13:00,64.8
11/03/2023 13:15,67.1
11/03/2023 13:30,67.2
11/03/2023 13:45,66.4
11/03/2023 14:00,64.6
11/03/2023 14:15,61.7
11/03/2023 14:30,59.5
11/03/2023 14:45,55.9
11/03/2023 15:00,50
11/03/2023 15:15,44.2
11/03/2023 15:30,41.5
11/03/2023 15:45,39.7
11/03/2023 16:00,38.3
11/03/2023 16:15,37.8
11/03/2023 16:30,38.3
11/03/2023 16:45,42.7
11/03/2023 17:00,42.8
11/03/2023 17:15,39.6
11/03/2023 17:30,37.4
11/03/2023 17:45,39
11/03/2023 18:00,41.5
11/03/2023 18:15,42.1
11/03/2023 18:30,43.3
11/03/2023 18:45,47.3
11/03/2023 19:00,51.2
11/03/2023 19:15,50.3
11/03/2023 19:30,50.5
11/03/2023 19:45,52.8
11/03/2023 20:00,52.8
11/03/2023 20:15,50.9
11/03/2023 20:30,52
11/03/2023 20:45,56.6
11/03/2023 21:00,59.4
11/03/2023 21:15,61.1
11/03/2023 21:30,59.7
11/03/2023 21:45,56.6
11/03/2023 22:00,52.7
11/03/2023 22:15,50.8
11/03/2023 22:30,49.5
11/03/2023 22:45,48.1
11/03/2023 23:00,47.7
11/03/2023 23:15,48.1
11/03/2023 23:30,48
11/03/2023 23:45,48.6
12/03/2023 00:00,50.7
12/03/2023 00:15,53.4
12/03/2023 00:30,54.4
12/03/2023 00:45,53.6
12/03/2023 01:00,54.1
12/03/2023 01:15,55.8
12/03/2023 01:30,55.3
12/03/2023 01:45,54.9
12/03/2023 02:00,54.7
12/03/2023 02:15,55.3
12/03/2023 02:30,53.9
12/03/2023 02:45,52.6
12/03/2023 03:00,53.8
12/03/2023 03:15,54.1
12/03/2023 03:30,48.6
12/03/2023 03:45,50.5
12/03/2023 04:00,52.5
12/03/2023 04:15,53.8
12/03/2023 04:30,54.2
12/03/2023 04:45,55.3
12/03/2023 05:00,57.3
12/03/2023 05:15,57.7
12/03/2023 05:30,55.5
12/03/2023 05:45,53.8
12/03/2023 06:00,53.4
12/03/2023 06:15,51.3
12/03/2023 06:30,47.1
12/03/2023 06:45,48.2
12/03/2023 07:00,36
12/03/2023 07:15,39.7
12/03/2023 07:30,42.3
12/03/2023 07:45,44.5
12/03/2023 08:00,47
12/03/2023 08:15,51.3
12/03/2023 08:30,52.8
12/03/2023 08:45,52.5
12/03/2023 09:00,52.3
12/03/2023 09:15,50
12/03/2023 09:30,46.8
12/03/2023 09:45,44.4
12/03/2023 10:00,44.1
12/03/2023 10:15,51.2
12/03/2023 10:30,60.5
12/03/2023 10:45,71.7
12/03/2023 11:00,79.4
12/03/2023 11:15,80.2
12/03/2023 11:30,78.8
12/03/2023 11:45,79.225
12/03/2023 12:00,79.65
12/03/2023 12:15,80.075
12/03/2023 12:30,80.5
12/03/2023 12:45,79.2
12/03/2023 13:00,75
12/03/2023 13:15,70.9
12/03/2023 13:30,64.2
12/03/2023 13:45,57.7
12/03/2023 14:00,53.5
12/03/2023 14:15,51.3
12/03/2023 14:30,49.1
12/03/2023 14:45,47.2
12/03/2023 15:00,45.9
12/03/2023 15:15,46.5
12/03/2023 15:30,46.8
12/03/2023 15:45,47.2
12/03/2023 16:00,52.8
12/03/2023 16:15,72.5
12/03/2023 16:30,83
12/03/2023 16:45,84.4
12/03/2023 17:00,83.8
12/03/2023 17:15,81.5
12/03/2023 17:30,79.7
12/03/2023 17:45,77
12/03/2023 18:00,77
12/03/2023 18:15,79.6
12/03/2023 18:30,81.1
12/03/2023 18:45,81.2
12/03/2023 19:00,85.4
12/03/2023 19:15,84.4
12/03/2023 19:30,82.6
12/03/2023 19:45,79.2
12/03/2023 20:00,77.1
12/03/2023 20:15,76.3
12/03/2023 20:30,76.6
12/03/2023 20:45,74.9
12/03/2023 21:00,74.4
12/03/2023 21:15,72.7
12/03/2023 21:30,66.6
12/03/2023 21:45,60.8
12/03/2023 22:00,56.2
12/03/2023 22:15,53.9
12/03/2023 22:30,53.1
12/03/2023 22:45,51.7
12/03/2023 23:00,52.1
12/03/2023 23:15,52.4
12/03/2023 23:30,52.1
12/03/2023 23:45,53.4
13/03/2023 00:00,54.5
13/03/2023 00:15,54.4
13/03/2023 00:30,55.5
13/03/2023 00:45,62.9
13/03/2023 01:00,68.5
13/03/2023 01:15,67.5
13/03/2023 01:30,62.8
13/03/2023 01:45,58.7
13/03/2023 02:00,55.7
13/03/2023 02:15,53.1
13/03/2023 02:30,51.7
13/03/2023 02:45,50.9
13/03/2023 03:00,51.2
13/03/2023 03:15,53.3
13/03/2023 03:30,45.8
13/03/2023 03:45,55.9
13/03/2023 04:00,57.1
13/03/2023 04:15,55.9
13/03/2023 04:30,53.2
13/03/2023 04:45,50.7
13/03/2023 05:00,49.3
13/03/2023 05:15,49.7
13/03/2023 05:30,49.6
13/03/2023 05:45,51.3
13/03/2023 06:00,51.7
13/03/2023 06:15,51.3
13/03/2023 06:30,51.2
13/03/2023 06:45,51.4
13/03/2023 07:00,50.7
13/03/2023 07:15,50
13/03/2023 07:30,52.4
13/03/2023 07:45,54.9
13/03/2023 08:00,58.9
13/03/2023 08:15,62
13/03/2023 08:30,65.4
13/03/2023 08:45,63.5
13/03/2023 09:00,58.3
13/03/2023 09:15,52.1
13/03/2023 09:30,46.4
13/03/2023 09:45,41.8
13/03/2023 10:00,38.7
13/03/2023 10:15,40.4
13/03/2023 10:30,47.6
13/03/2023 10:45,52.2
13/03/2023 11:00,53.3
13/03/2023 11:15,56.1
13/03/2023 11:30,51
13/03/2023 11:45,45.025
13/03/2023 12:00,39.05
13/03/2023 12:15,33.075
13/03/2023 12:30,27.1
13/03/2023 12:45,27.7
13/03/2023 13:00,29.5
13/03/2023 13:15,33.1
13/03/2023 13:30,36.8
13/03/2023 13:45,37.8
13/03/2023 14:00,36
13/03/2023 14:15,34.3
13/03/2023 14:30,34.1
13/03/2023 14:45,32.8
13/03/2023 15:00,32.8
13/03/2023 15:15,32.8
13/03/2023 15:30,33.2
13/03/2023 15:45,33.9
13/03/2023 16:00,34.2
13/03/2023 16:15,35.7
13/03/2023 16:30,36.4
13/03/2023 16:45,36.1
13/03/2023 17:00,38.4
13/03/2023 17:15,40.3
13/03/2023 17:30,40.6
13/03/2023 17:45,40.8
13/03/2023 18:00,41.2
13/03/2023 18:15,43.4
13/03/2023 18:30,46.2
13/03/2023 18:45,49
13/03/2023 19:00,51.9
13/03/2023 19:15,56.6
13/03/2023 19:30,63
13/03/2023 19:45,69.1
13/03/2023 20:00,70.7
13/03/2023 20:15,69.9
13/03/2023 20:30,66.1
13/03/2023 20:45,59.7
13/03/2023 21:00,52
13/03/2023 21:15,48.1
13/03/2023 21:30,48.9
13/03/2023 21:45,50.6
13/03/2023 22:00,53.8
13/03/2023 22:15,54.9
13/03/2023 22:30,52.5
13/03/2023 22:45,50
13/03/2023 23:00,48.5
13/03/2023 23:15,47.1
13/03/2023 23:30,45.6
13/03/2023 23:45,44.8
14/03/2023 00:00,44.6
14/03/2023 00:15,43
14/03/2023 00:30,42.2
14/03/2023 00:45,41.3
14/03/2023 01:00,41.3
14/03/2023 01:15,41.9
14/03/2023 01:30,41.5
14/03/2023 01:45,42.4
14/03/2023 02:00,45.6
