From,PM2.5 (µg/m3)
29/03/2023 00:45,92
29/03/2023 01:00,92
29/03/2023 01:15,92
29/03/2023 01:30,92
29/03/2023 01:45,116
29/03/2023 02:00,116
29/03/2023 02:15,116
29/03/2023 02:30,116
29/03/2023 02:45,129
29/03/2023 03:00,129
29/03/2023 03:15,129
29/03/2023 03:30,129
29/03/2023 03:45,119
29/03/2023 04:00,119
29/03/2023 04:15,119
29/03/2023 04:30,119
29/03/2023 04:45,139
29/03/2023 05:00,139
29/03/2023 05:15,139
29/03/2023 05:30,139
29/03/2023 05:45,129
29/03/2023 06:00,129
29/03/2023 06:15,129
29/03/2023 06:30,129
29/03/2023 06:45,118
29/03/2023 07:00,118
29/03/2023 07:15,118
29/03/2023 07:30,118
29/03/2023 07:45,122
29/03/2023 08:00,122
29/03/2023 08:15,122
29/03/2023 08:30,122
29/03/2023 08:45,92
29/03/2023 09:00,92
29/03/2023 09:15,92
29/03/2023 09:30,92
29/03/2023 09:45,50
29/03/2023 10:00,50
29/03/2023 10:15,50
29/03/2023 10:30,50
29/03/2023 10:45,39
29/03/2023 11:00,39
29/03/2023 11:15,39
29/03/2023 11:30,39
29/03/2023 11:45,44
29/03/2023 12:00,44
29/03/2023 12:15,44
29/03/2023 12:30,44
29/03/2023 12:45,49
29/03/2023 13:00,49
29/03/2023 13:15,49
29/03/2023 13:30,49
29/03/2023 13:45,45
29/03/2023 14:00,45
29/03/2023 14:15,45
29/03/2023 14:30,45
29/03/2023 14:45,43
29/03/2023 15:00,43
29/03/2023 15:15,43
29/03/2023 15:30,43
29/03/2023 15:45,49
29/03/2023 16:00,49
29/03/2023 16:15,49
29/03/2023 16:30,49
29/03/2023 16:45,65
29/03/2023 17:00,65
29/03/2023 17:15,65
29/03/2023 17:30,65
29/03/2023 17:45,77
29/03/2023 18:00,77
29/03/2023 18:15,77
29/03/2023 18:30,77
29/03/2023 18:45,171
29/03/2023 19:00,171
29/03/2023 19:15,171
29/03/2023 19:30,171
29/03/2023 19:45,150
29/03/2023 20:00,150
29/03/2023 20:15,150
29/03/2023 20:30,150
29/03/2023 20:45,68
29/03/2023 21:00,68
29/03/2023 21:15,68
29/03/2023 21:30,68
29/03/2023 21:45,63
29/03/2023 22:00,63
29/03/2023 22:15,63
29/03/2023 22:30,63
29/03/2023 22:45,79
29/03/2023 23:00,79
29/03/2023 23:15,79
29/03/2023 23:30,79
29/03/2023 23:45,82
30/03/2023 00:00,82
30/03/2023 00:15,82
30/03/2023 00:30,82
30/03/2023 00:45,91
30/03/2023 01:00,91
30/03/2023 01:15,91
30/03/2023 01:30,91
30/03/2023 01:45,195
30/03/2023 02:00,195
30/03/2023 02:15,195
30/03/2023 02:30,195
30/03/2023 02:45,178
30/03/2023 03:00,178
30/03/2023 03:15,178
30/03/2023 03:30,178
30/03/2023 03:45,127
30/03/2023 04:00,127
30/03/2023 04:15,127
30/03/2023 04:30,127
30/03/2023 04:45,130
30/03/2023 05:00,130
30/03/2023 05:15,130
30/03/2023 05:30,130
30/03/2023 05:45,220
30/03/2023 06:00,220
30/03/2023 06:15,220
30/03/2023 06:30,220
30/03/2023 06:45,150
30/03/2023 07:00,150
30/03/2023 07:15,150
30/03/2023 07:30,150
30/03/2023 07:45,258
30/03/2023 08:00,258
30/03/2023 08:15,258
30/03/2023 08:30,258
30/03/2023 08:45,111
30/03/2023 09:00,111
30/03/2023 09:15,111
30/03/2023 09:30,111
30/03/2023 09:45,47
30/03/2023 10:00,47
30/03/2023 10:15,47
30/03/2023 10:30,47
30/03/2023 10:45,48
30/03/2023 11:00,48
30/03/2023 11:15,48
30/03/2023 11:30,48
30/03/2023 11:45,54
30/03/2023 12:00,54
30/03/2023 12:15,54
30/03/2023 12:30,54
30/03/2023 12:45,55
30/03/2023 13:00,55
30/03/2023 13:15,55
30/03/2023 13:30,55
30/03/2023 13:45,60
30/03/2023 14:00,60
30/03/2023 14:15,60
30/03/2023 14:30,60
30/03/2023 14:45,62
30/03/2023 15:00,62
30/03/2023 15:15,62
30/03/2023 15:30,62
30/03/2023 15:45,75
30/03/2023 16:00,75
30/03/2023 16:15,75
30/03/2023 16:30,75
30/03/2023 16:45,87
30/03/2023 17:00,87
30/03/2023 17:15,87
30/03/2023 17:30,87
30/03/2023 17:45,55
30/03/2023 18:00,55
30/03/2023 18:15,55
30/03/2023 18:30,55
30/03/2023 18:45,46
30/03/2023 19:00,46
30/03/2023 19:15,46
30/03/2023 19:30,46
30/03/2023 19:45,52
30/03/2023 20:00,52
30/03/2023 20:15,52
30/03/2023 20:30,52
30/03/2023 20:45,63
30/03/2023 21:00,63
30/03/2023 21:15,63
30/03/2023 21:30,63
30/03/2023 21:45,50
30/03/2023 22:00,50
30/03/2023 22:15,50
30/03/2023 22:30,50
30/03/2023 22:45,43
30/03/2023 23:00,43
30/03/2023 23:15,43
30/03/2023 23:30,43
30/03/2023 23:45,43
31/03/2023 00:00,43
31/03/2023 00:15,43
31/03/2023 00:30,43
31/03/2023 00:45,41
31/03/2023 01:00,41
31/03/2023 01:15,41
31/03/2023 01:30,41
31/03/2023 01:45,39
31/03/2023 02:00,39
31/03/2023 02:15,39
31/03/2023 02:30,39
31/03/2023 02:45,37
31/03/2023 03:00,37
31/03/2023 03:15,37
31/03/2023 03:30,37
31/03/2023 03:45,47
31/03/2023 04:00,47
31/03/2023 04:15,47
31/03/2023 04:30,47
31/03/2023 04:45,57
31/03/2023 05:00,57
31/03/2023 05:15,57
31/03/2023 05:30,57
31/03/2023 05:45,54
31/03/2023 06:00,54
31/03/2023 06:15,54
31/03/2023 06:30,54
31/03/2023 06:45,39
31/03/2023 07:00,39
31/03/2023 07:15,39
31/03/2023 07:30,39
31/03/2023 07:45,63
31/03/2023 08:00,63
31/03/2023 08:15,63
31/03/2023 08:30,63
31/03/2023 08:45,37
31/03/2023 09:00,37
31/03/2023 09:15,37
31/03/2023 09:30,37
31/03/2023 09:45,29
31/03/2023 10:00,29
31/03/2023 10:15,29
31/03/2023 10:30,29
31/03/2023 10:45,25
31/03/2023 11:00,25
31/03/2023 11:15,25
31/03/2023 11:30,25
31/03/2023 11:45,21
31/03/2023 12:00,21
31/03/2023 12:15,21
31/03/2023 12:30,21
31/03/2023 12:45,25
31/03/2023 13:00,25
31/03/2023 13:15,25
31/03/2023 13:30,25
31/03/2023 13:45,33
31/03/2023 14:00,33
31/03/2023 14:15,33
31/03/2023 14:30,33
31/03/2023 14:45,36
31/03/2023 15:00,36
31/03/2023 15:15,36
31/03/2023 15:30,36
31/03/2023 15:45,48
31/03/2023 16:00,48
31/03/2023 16:15,48
31/03/2023 16:30,48
31/03/2023 16:45,36
31/03/2023 17:00,36
31/03/2023 17:15,36
31/03/2023 17:30,36
31/03/2023 17:45,19
31/03/2023 18:00,19
31/03/2023 18:15,19
31/03/2023 18:30,19
31/03/2023 18:45,22
31/03/2023 19:00,22
31/03/2023 19:15,22
31/03/2023 19:30,22
31/03/2023 19:45,29
31/03/2023 20:00,29
31/03/2023 20:15,29
31/03/2023 20:30,29
31/03/2023 20:45,44
31/03/2023 21:00,44
31/03/2023 21:15,44
31/03/2023 21:30,44
31/03/2023 21:45,49
31/03/2023 22:00,49
31/03/2023 22:15,49
31/03/2023 22:30,49
31/03/2023 22:45,37
31/03/2023 23:00,37
31/03/2023 23:15,37
31/03/2023 23:30,37
31/03/2023 23:45,32
01/04/2023 00:00,27
01/04/2023 00:15,27
01/04/2023 00:30,27
01/04/2023 00:45,25
01/04/2023 01:00,25
01/04/2023 01:15,25
01/04/2023 01:30,25
01/04/2023 01:45,24
01/04/2023 02:00,24
01/04/2023 02:15,24
01/04/2023 02:30,24
01/04/2023 02:45,19
01/04/2023 03:00,19
01/04/2023 03:15,19
01/04/2023 03:30,19
01/04/2023 03:45,22
01/04/2023 04:00,22
01/04/2023 04:15,22
01/04/2023 04:30,22
01/04/2023 04:45,27
01/04/2023 05:00,27
01/04/2023 05:15,27
01/04/2023 05:30,27
01/04/2023 05:45,70
01/04/2023 06:00,70
01/04/2023 06:15,70
01/04/2023 06:30,70
01/04/2023 06:45,69
01/04/2023 07:00,69
01/04/2023 07:15,69
01/04/2023 07:30,69
01/04/2023 07:45,37
01/04/2023 08:00,37
01/04/2023 08:15,37
01/04/2023 08:30,37
01/04/2023 08:45,32
01/04/2023 09:00,32
01/04/2023 09:15,32
01/04/2023 09:30,32
01/04/2023 09:45,22
01/04/2023 10:00,22
01/04/2023 10:15,22
01/04/2023 10:30,22
01/04/2023 10:45,16
01/04/2023 11:00,16
01/04/2023 11:15,16
01/04/2023 11:30,16
01/04/2023 11:45,24
01/04/2023 12:00,24
01/04/2023 12:15,24
01/04/2023 12:30,24
01/04/2023 12:45,31
01/04/2023 13:00,31
01/04/2023 13:15,31
01/04/2023 13:30,31
01/04/2023 13:45,35
01/04/2023 14:00,35
01/04/2023 14:15,35
01/04/2023 14:30,35
01/04/2023 14:45,31
01/04/2023 15:00,31
01/04/2023 15:15,31
01/04/2023 15:30,31
01/04/2023 15:45,33
01/04/2023 16:00,33
01/04/2023 16:15,33
01/04/2023 16:30,33
01/04/2023 16:45,39
01/04/2023 17:00,39
01/04/2023 17:15,39
01/04/2023 17:30,39
01/04/2023 17:45,35
01/04/2023 18:00,35
01/04/2023 18:15,35
01/04/2023 18:30,35
01/04/2023 18:45,35
01/04/2023 19:00,35
01/04/2023 19:15,35
01/04/2023 19:30,35
01/04/2023 19:45,34
01/04/2023 20:00,34
01/04/2023 20:15,34
01/04/2023 20:30,34
01/04/2023 20:45,33
01/04/2023 21:00,33
01/04/2023 21:15,33
01/04/2023 21:30,33
01/04/2023 21:45,52
01/04/2023 22:00,52
01/04/2023 22:15,52
01/04/2023 22:30,52
01/04/2023 22:45,48
01/04/2023 23:00,48
01/04/2023 23:15,48
01/04/2023 23:30,48
01/04/2023 23:45,82
02/04/2023 00:00,82
02/04/2023 00:15,82
02/04/2023 00:30,82
02/04/2023 00:45,126
02/04/2023 01:00,126
02/04/2023 01:15,126
02/04/2023 01:30,126
02/04/2023 01:45,84
02/04/2023 02:00,84
02/04/2023 02:15,84
02/04/2023 02:30,84
02/04/2023 02:45,69
02/04/2023 03:00,69
02/04/2023 03:15,69
02/04/2023 03:30,69
02/04/2023 03:45,83
02/04/2023 04:00,83
02/04/2023 04:15,83
02/04/2023 04:30,83
02/04/2023 04:45,103
02/04/2023 05:00,103
02/04/2023 05:15,103
02/04/2023 05:30,103
02/04/2023 05:45,95
02/04/2023 06:00,95
02/04/2023 06:15,95
02/04/2023 06:30,95
02/04/2023 06:45,67
02/04/2023 07:00,67
02/04/2023 07:15,67
02/04/2023 07:30,67
02/04/2023 07:45,103
02/04/2023 08:00,103
02/04/2023 08:15,103
02/04/2023 08:30,103
02/04/2023 08:45,111
02/04/2023 09:00,111
02/04/2023 09:15,111
02/04/2023 09:30,111
02/04/2023 09:45,35
02/04/2023 10:00,35
02/04/2023 10:15,35
02/04/2023 10:30,35
02/04/2023 10:45,21
02/04/2023 11:00,21
02/04/2023 11:15,21
02/04/2023 11:30,21
02/04/2023 11:45,16
02/04/2023 12:00,16
02/04/2023 12:15,16
02/04/2023 12:30,16
02/04/2023 12:45,16
02/04/2023 13:00,16
02/04/2023 13:15,16
02/04/2023 13:30,16
02/04/2023 13:45,17
02/04/2023 14:00,17
02/04/2023 14:15,17
02/04/2023 14:30,17
02/04/2023 14:45,18
02/04/2023 15:00,18
02/04/2023 15:15,18
02/04/2023 15:30,18
02/04/2023 15:45,14
02/04/2023 16:00,14
02/04/2023 16:15,14
02/04/2023 16:30,14
02/04/2023 16:45,23
02/04/2023 17:00,23
02/04/2023 17:15,23
02/04/2023 17:30,23
02/04/2023 17:45,26
02/04/2023 18:00,26
02/04/2023 18:15,26
02/04/2023 18:30,26
02/04/2023 18:45,77
02/04/2023 19:00,77
02/04/2023 19:15,77
02/04/2023 19:30,77
02/04/2023 19:45,60
02/04/2023 20:00,60
02/04/2023 20:15,60
02/04/2023 20:30,60
02/04/2023 20:45,28
02/04/2023 21:00,28
02/04/2023 21:15,28
02/04/2023 21:30,28
02/04/2023 21:45,39
02/04/2023 22:00,39
02/04/2023 22:15,39
02/04/2023 22:30,39
02/04/2023 22:45,69
02/04/2023 23:00,69
02/04/2023 23:15,69
02/04/2023 23:30,69
02/04/2023 23:45,90
03/04/2023 00:00,90
03/04/2023 00:15,90
03/04/2023 00:30,90
03/04/2023 00:45,93
03/04/2023 01:00,93
03/04/2023 01:15,93
03/04/2023 01:30,93
03/04/2023 01:45,117
03/04/2023 02:00,117
03/04/2023 02:15,117
03/04/2023 02:30,117
03/04/2023 02:45,107
03/04/2023 03:00,107
03/04/2023 03:15,107
03/04/2023 03:30,107
03/04/2023 03:45,83
03/04/2023 04:00,83
03/04/2023 04:15,83
03/04/2023 04:30,83
03/04/2023 04:45,76
03/04/2023 05:00,76
03/04/2023 05:15,76
03/04/2023 05:30,76
03/04/2023 05:45,143
03/04/2023 06:00,143
03/04/2023 06:15,143
03/04/2023 06:30,143
03/04/2023 06:45,323
03/04/2023 07:00,323
03/04/2023 07:15,323
03/04/2023 07:30,323
03/04/2023 07:45,142
03/04/2023 08:00,142
03/04/2023 08:15,142
03/04/2023 08:30,142
03/04/2023 08:45,95
03/04/2023 09:00,95
03/04/2023 09:15,95
03/04/2023 09:30,95
03/04/2023 09:45,29
03/04/2023 10:00,29
03/04/2023 10:15,29
03/04/2023 10:30,29
03/04/2023 10:45,16
03/04/2023 11:00,16
03/04/2023 11:15,16
03/04/2023 11:30,16
03/04/2023 11:45,18
03/04/2023 12:00,18
03/04/2023 12:15,18
03/04/2023 12:30,18
03/04/2023 12:45,21
03/04/2023 13:00,21
03/04/2023 13:15,21
03/04/2023 13:30,21
03/04/2023 13:45,11
03/04/2023 14:00,11
03/04/2023 14:15,11
03/04/2023 14:30,11
03/04/2023 14:45,19
03/04/2023 15:00,19
03/04/2023 15:15,19
03/04/2023 15:30,19
03/04/2023 15:45,27
03/04/2023 16:00,27
03/04/2023 16:15,27
03/04/2023 16:30,27
03/04/2023 16:45,26
03/04/2023 17:00,26
03/04/2023 17:15,26
03/04/2023 17:30,26
03/04/2023 17:45,41
03/04/2023 18:00,41
03/04/2023 18:15,41
03/04/2023 18:30,41
03/04/2023 18:45,56
03/04/2023 19:00,56
03/04/2023 19:15,56
03/04/2023 19:30,56
03/04/2023 19:45,174
03/04/2023 20:00,174
03/04/2023 20:15,174
03/04/2023 20:30,174
03/04/2023 20:45,224
03/04/2023 21:00,224
03/04/2023 21:15,224
03/04/2023 21:30,224
03/04/2023 21:45,175
03/04/2023 22:00,175
03/04/2023 22:15,175
03/04/2023 22:30,175
03/04/2023 22:45,264
03/04/2023 23:00,264
03/04/2023 23:15,264
03/04/2023 23:30,264
03/04/2023 23:45,327
04/04/2023 00:00,327
04/04/2023 00:15,327
04/04/2023 00:30,327
04/04/2023 00:45,295
04/04/2023 01:00,295
04/04/2023 01:15,295
04/04/2023 01:30,295
04/04/2023 01:45,209
04/04/2023 02:00,209
04/04/2023 02:15,209
04/04/2023 02:30,209
04/04/2023 02:45,153
04/04/2023 03:00,153
04/04/2023 03:15,153
04/04/2023 03:30,153
04/04/2023 03:45,113
04/04/2023 04:00,113
04/04/2023 04:15,113
04/04/2023 04:30,113
04/04/2023 04:45,83
04/04/2023 05:00,83
04/04/2023 05:15,83
04/04/2023 05:30,83
04/04/2023 05:45,102
04/04/2023 06:00,102
04/04/2023 06:15,102
04/04/2023 06:30,102
04/04/2023 06:45,213
04/04/2023 07:00,213
04/04/2023 07:15,213
04/04/2023 07:30,213
04/04/2023 07:45,107
04/04/2023 08:00,107
04/04/2023 08:15,107
04/04/2023 08:30,107
04/04/2023 08:45,116
04/04/2023 09:00,116
04/04/2023 09:15,116
04/04/2023 09:30,116
04/04/2023 09:45,48
04/04/2023 10:00,48
04/04/2023 10:15,48
04/04/2023 10:30,48
04/04/2023 10:45,43
04/04/2023 11:00,43
04/04/2023 11:15,43
04/04/2023 11:30,43
04/04/2023 11:45,47
04/04/2023 12:00,47
04/04/2023 12:15,47
04/04/2023 12:30,47
04/04/2023 12:45,26
04/04/2023 13:00,26
04/04/2023 13:15,26
04/04/2023 13:30,26
04/04/2023 13:45,39
04/04/2023 14:00,39
04/04/2023 14:15,39
04/04/2023 14:30,39
04/04/2023 14:45,38
04/04/2023 15:00,38
04/04/2023 15:15,38
04/04/2023 15:30,38
04/04/2023 15:45,42
04/04/2023 16:00,42
04/04/2023 16:15,42
04/04/2023 16:30,42
04/04/2023 16:45,47
04/04/2023 17:00,47
04/04/2023 17:15,47
04/04/2023 17:30,47
04/04/2023 17:45,58
04/04/2023 18:00,58
04/04/2023 18:15,58
04/04/2023 18:30,58
04/04/2023 18:45,69
04/04/2023 19:00,69
04/04/2023 19:15,69
04/04/2023 19:30,69
04/04/2023 19:45,53
04/04/2023 20:00,53
04/04/2023 20:15,53
04/04/2023 20:30,53
04/04/2023 20:45,50
04/04/2023 21:00,50
04/04/2023 21:15,50
04/04/2023 21:30,50
04/04/2023 21:45,42
04/04/2023 22:00,42
04/04/2023 22:15,42
04/04/2023 22:30,42
04/04/2023 22:45,48
04/04/2023 23:00,48
04/04/2023 23:15,48
04/04/2023 23:30,48
04/04/2023 23:45,64
05/04/2023 00:00,64
05/04/2023 00:15,64
05/04/2023 00:30,64
05/04/2023 00:45,55
05/04/2023 01:00,55
05/04/2023 01:15,55
05/04/2023 01:30,55
05/04/2023 01:45,50
05/04/2023 02:00,50
05/04/2023 02:15,50
05/04/2023 02:30,50
05/04/2023 02:45,50
05/04/2023 03:00,50
05/04/2023 03:15,50
05/04/2023 03:30,50
05/04/2023 03:45,49
05/04/2023 04:00,49
05/04/2023 04:15,49
05/04/2023 04:30,49
05/04/2023 04:45,57
05/04/2023 05:00,57
05/04/2023 05:15,57
05/04/2023 05:30,57
05/04/2023 05:45,72
05/04/2023 06:00,72
05/04/2023 06:15,72
05/04/2023 06:30,72
05/04/2023 06:45,192
05/04/2023 07:00,192
05/04/2023 07:15,192
05/04/2023 07:30,192
05/04/2023 07:45,113
05/04/2023 08:00,113
05/04/2023 08:15,113
05/04/2023 08:30,113
05/04/2023 08:45,65
05/04/2023 09:00,65
05/04/2023 09:15,65
05/04/2023 09:30,65
05/04/2023 09:45,43
05/04/2023 10:00,43
05/04/2023 10:15,43
05/04/2023 10:30,43
05/04/2023 10:45,38
05/04/2023 11:00,38
05/04/2023 11:15,38
05/04/2023 11:30,38
05/04/2023 11:45,42
05/04/2023 12:00,42
05/04/2023 12:15,42
05/04/2023 12:30,42
05/04/2023 12:45,29
05/04/2023 13:00,29
05/04/2023 13:15,29
05/04/2023 13:30,29
05/04/2023 13:45,30
05/04/2023 14:00,30
05/04/2023 14:15,30
05/04/2023 14:30,30
05/04/2023 14:45,28
05/04/2023 15:00,28
05/04/2023 15:15,28
05/04/2023 15:30,28
05/04/2023 15:45,39
05/04/2023 16:00,39
05/04/2023 16:15,39
05/04/2023 16:30,39
05/04/2023 16:45,33
05/04/2023 17:00,33
05/04/2023 17:15,33
05/04/2023 17:30,33
05/04/2023 17:45,48
05/04/2023 18:00,48
05/04/2023 18:15,48
05/04/2023 18:30,48
05/04/2023 18:45,70
05/04/2023 19:00,70
05/04/2023 19:15,70
05/04/2023 19:30,70
05/04/2023 19:45,154
05/04/2023 20:00,154
05/04/2023 20:15,154
05/04/2023 20:30,154
05/04/2023 20:45,89
05/04/2023 21:00,89
05/04/2023 21:15,89
05/04/2023 21:30,89
05/04/2023 21:45,66
05/04/2023 22:00,66
05/04/2023 22:15,66
05/04/2023 22:30,66
05/04/2023 22:45,94
05/04/2023 23:00,94
05/04/2023 23:15,94
05/04/2023 23:30,94
05/04/2023 23:45,103
06/04/2023 00:00,103
06/04/2023 00:15,103
06/04/2023 00:30,103
06/04/2023 00:45,163
06/04/2023 01:00,163
06/04/2023 01:15,163
06/04/2023 01:30,163
06/04/2023 01:45,113
06/04/2023 02:00,113
06/04/2023 02:15,113
06/04/2023 02:30,113
06/04/2023 02:45,147
06/04/2023 03:00,147
06/04/2023 03:15,147
06/04/2023 03:30,147
06/04/2023 03:45,143
06/04/2023 04:00,143
06/04/2023 04:15,143
06/04/2023 04:30,143
06/04/2023 04:45,130
06/04/2023 05:00,130
06/04/2023 05:15,130
06/04/2023 05:30,130
06/04/2023 05:45,166
06/04/2023 06:00,166
06/04/2023 06:15,166
06/04/2023 06:30,166
06/04/2023 06:45,230
06/04/2023 07:00,230
06/04/2023 07:15,230
06/04/2023 07:30,230
06/04/2023 07:45,151
06/04/2023 08:00,151
06/04/2023 08:15,151
06/04/2023 08:30,151
06/04/2023 08:45,119
06/04/2023 09:00,119
06/04/2023 09:15,119
06/04/2023 09:30,119
06/04/2023 09:45,95
06/04/2023 10:00,95
06/04/2023 10:15,95
06/04/2023 10:30,95
06/04/2023 10:45,57
06/04/2023 11:00,57
06/04/2023 11:15,57
06/04/2023 11:30,57
06/04/2023 11:45,51
06/04/2023 12:00,51
06/04/2023 12:15,51
06/04/2023 12:30,51
06/04/2023 12:45,42
06/04/2023 13:00,42
06/04/2023 13:15,42
06/04/2023 13:30,42
06/04/2023 13:45,42
06/04/2023 14:00,42
06/04/2023 14:15,42
06/04/2023 14:30,42
06/04/2023 14:45,37
06/04/2023 15:00,37
06/04/2023 15:15,37
06/04/2023 15:30,37
06/04/2023 15:45,37
06/04/2023 16:00,37
06/04/2023 16:15,37
06/04/2023 16:30,37
06/04/2023 16:45,36
06/04/2023 17:00,36
06/04/2023 17:15,36
06/04/2023 17:30,36
06/04/2023 17:45,47
06/04/2023 18:00,47
06/04/2023 18:15,47
06/04/2023 18:30,47
06/04/2023 18:45,64
06/04/2023 19:00,64
06/04/2023 19:15,64
06/04/2023 19:30,64
06/04/2023 19:45,63
06/04/2023 20:00,63
06/04/2023 20:15,63
06/04/2023 20:30,63
06/04/2023 20:45,81
06/04/2023 21:00,81
06/04/2023 21:15,81
06/04/2023 21:30,81
06/04/2023 21:45,99
06/04/2023 22:00,99
06/04/2023 22:15,99
06/04/2023 22:30,99
06/04/2023 22:45,126
06/04/2023 23:00,126
06/04/2023 23:15,126
06/04/2023 23:30,126
06/04/2023 23:45,204
07/04/2023 00:00,204
07/04/2023 00:15,204
07/04/2023 00:30,204
07/04/2023 00:45,152
07/04/2023 01:00,152
07/04/2023 01:15,152
07/04/2023 01:30,152
07/04/2023 01:45,189
07/04/2023 02:00,189
07/04/2023 02:15,189
07/04/2023 02:30,189
07/04/2023 02:45,173
07/04/2023 03:00,173
07/04/2023 03:15,173
07/04/2023 03:30,173
07/04/2023 03:45,149
07/04/2023 04:00,149
07/04/2023 04:15,149
07/04/2023 04:30,149
07/04/2023 04:45,111
07/04/2023 05:00,111
07/04/2023 05:15,111
07/04/2023 05:30,111
07/04/2023 05:45,161
07/04/2023 06:00,161
07/04/2023 06:15,161
07/04/2023 06:30,161
07/04/2023 06:45,120
07/04/2023 07:00,120
07/04/2023 07:15,120
07/04/2023 07:30,120
07/04/2023 07:45,153
07/04/2023 08:00,153
07/04/2023 08:15,153
07/04/2023 08:30,153
07/04/2023 08:45,196
07/04/2023 09:00,196
07/04/2023 09:15,196
07/04/2023 09:30,196
07/04/2023 09:45,61
07/04/2023 10:00,61
07/04/2023 10:15,61
07/04/2023 10:30,61
07/04/2023 10:45,61
07/04/2023 11:00,61
07/04/2023 11:15,61
07/04/2023 11:30,61
07/04/2023 11:45,62
07/04/2023 12:00,62
07/04/2023 12:15,62
07/04/2023 12:30,62
07/04/2023 12:45,63
07/04/2023 13:00,63
07/04/2023 13:15,63
07/04/2023 13:30,63
07/04/2023 13:45,72
07/04/2023 14:00,72
07/04/2023 14:15,72
07/04/2023 14:30,72
07/04/2023 14:45,76
07/04/2023 15:00,76
07/04/2023 15:15,76
07/04/2023 15:30,76
07/04/2023 15:45,69
07/04/2023 16:00,69
07/04/2023 16:15,69
07/04/2023 16:30,69
07/04/2023 16:45,54
07/04/2023 17:00,54
07/04/2023 17:15,54
07/04/2023 17:30,54
07/04/2023 17:45,60
07/04/2023 18:00,60
07/04/2023 18:15,60
07/04/2023 18:30,60
07/04/2023 18:45,78
07/04/2023 19:00,78
07/04/2023 19:15,78
07/04/2023 19:30,78
07/04/2023 19:45,97
07/04/2023 20:00,97
07/04/2023 20:15,97
07/04/2023 20:30,97
07/04/2023 20:45,56
07/04/2023 21:00,56
07/04/2023 21:15,56
07/04/2023 21:30,56
07/04/2023 21:45,54
07/04/2023 22:00,54
07/04/2023 22:15,54
07/04/2023 22:30,54
07/04/2023 22:45,62
07/04/2023 23:00,62
07/04/2023 23:15,62
07/04/2023 23:30,62
07/04/2023 23:45,72
08/04/2023 00:00,72
08/04/2023 00:15,72
08/04/2023 00:30,72
08/04/2023 00:45,76
08/04/2023 01:00,76
08/04/2023 01:15,76
08/04/2023 01:30,76
08/04/2023 01:45,83
08/04/2023 02:00,83
08/04/2023 02:15,83
08/04/2023 02:30,83
08/04/2023 02:45,97
08/04/2023 03:00,97
08/04/2023 03:15,97
08/04/2023 03:30,97
08/04/2023 03:45,115
08/04/2023 04:00,115
08/04/2023 04:15,115
08/04/2023 04:30,115
08/04/2023 04:45,121
08/04/2023 05:00,121
08/04/2023 05:15,121
08/04/2023 05:30,121
08/04/2023 05:45,141
08/04/2023 06:00,141
08/04/2023 06:15,141
08/04/2023 06:30,141
08/04/2023 06:45,145
08/04/2023 07:00,145
08/04/2023 07:15,145
08/04/2023 07:30,145
08/04/2023 07:45,155
08/04/2023 08:00,155
08/04/2023 08:15,155
08/04/2023 08:30,155
08/04/2023 08:45,133
08/04/2023 09:00,133
08/04/2023 09:15,133
08/04/2023 09:30,133
08/04/2023 09:45,95
08/04/2023 10:00,95
08/04/2023 10:15,95
08/04/2023 10:30,95
08/04/2023 10:45,74
08/04/2023 11:00,74
08/04/2023 11:15,74
08/04/2023 11:30,74
08/04/2023 11:45,76
08/04/2023 12:00,76
08/04/2023 12:15,76
08/04/2023 12:30,76
08/04/2023 12:45,35
08/04/2023 13:00,35
08/04/2023 13:15,35
08/04/2023 13:30,35
08/04/2023 13:45,46
08/04/2023 14:00,46
08/04/2023 14:15,46
08/04/2023 14:30,46
08/04/2023 14:45,74
08/04/2023 15:00,74
08/04/2023 15:15,74
08/04/2023 15:30,74
08/04/2023 15:45,57
08/04/2023 16:00,57
08/04/2023 16:15,57
08/04/2023 16:30,57
08/04/2023 16:45,49
08/04/2023 17:00,49
08/04/2023 17:15,49
08/04/2023 17:30,49
08/04/2023 17:45,51
08/04/2023 18:00,51
08/04/2023 18:15,51
08/04/2023 18:30,51
08/04/2023 18:45,87
08/04/2023 19:00,87
08/04/2023 19:15,87
08/04/2023 19:30,87
08/04/2023 19:45,160
08/04/2023 20:00,160
08/04/2023 20:15,160
08/04/2023 20:30,160
08/04/2023 20:45,343
08/04/2023 21:00,343
08/04/2023 21:15,343
08/04/2023 21:30,343
08/04/2023 21:45,305
