From,PM10 (µg/m3)
20/04/2023 22:15,100
20/04/2023 22:30,100
20/04/2023 22:45,123
20/04/2023 23:00,123
20/04/2023 23:15,123
20/04/2023 23:30,123
20/04/2023 23:45,111
21/04/2023 00:00,111
21/04/2023 00:15,111
21/04/2023 00:30,111
21/04/2023 00:45,86
21/04/2023 01:00,86
21/04/2023 01:15,86
21/04/2023 01:30,86
21/04/2023 01:45,86
21/04/2023 02:00,86
21/04/2023 02:15,86
21/04/2023 02:30,86
21/04/2023 02:45,112
21/04/2023 03:00,112
21/04/2023 03:15,112
21/04/2023 03:30,112
21/04/2023 03:45,128
21/04/2023 04:00,128
21/04/2023 04:15,128
21/04/2023 04:30,128
21/04/2023 04:45,68
21/04/2023 05:00,68
21/04/2023 05:15,68
21/04/2023 05:30,68
21/04/2023 05:45,94
21/04/2023 06:00,94
21/04/2023 06:15,94
21/04/2023 06:30,94
21/04/2023 06:45,267
21/04/2023 07:00,267
21/04/2023 07:15,267
21/04/2023 07:30,267
21/04/2023 07:45,318
21/04/2023 08:00,318
21/04/2023 08:15,318
21/04/2023 08:30,318
21/04/2023 08:45,293
21/04/2023 09:00,293
21/04/2023 09:15,293
21/04/2023 09:30,293
21/04/2023 09:45,293
21/04/2023 10:00,293
21/04/2023 10:15,293
21/04/2023 10:30,293
21/04/2023 10:45,48
21/04/2023 11:00,48
21/04/2023 11:15,48
21/04/2023 11:30,48
21/04/2023 11:45,36
21/04/2023 12:00,36
21/04/2023 12:15,36
21/04/2023 12:30,36
21/04/2023 12:45,31
21/04/2023 13:00,31
21/04/2023 13:15,31
21/04/2023 13:30,31
21/04/2023 13:45,42
21/04/2023 14:00,42
21/04/2023 14:15,42
21/04/2023 14:30,42
21/04/2023 14:45,35
21/04/2023 15:00,35
21/04/2023 15:15,35
21/04/2023 15:30,35
21/04/2023 15:45,38
21/04/2023 16:00,38
21/04/2023 16:15,38
21/04/2023 16:30,38
21/04/2023 16:45,42
21/04/2023 17:00,42
21/04/2023 17:15,42
21/04/2023 17:30,42
21/04/2023 17:45,42
21/04/2023 18:00,42
21/04/2023 18:15,42
21/04/2023 18:30,42
21/04/2023 18:45,50
21/04/2023 19:00,50
21/04/2023 19:15,50
21/04/2023 19:30,50
21/04/2023 19:45,78
21/04/2023 20:00,78
21/04/2023 20:15,78
21/04/2023 20:30,78
21/04/2023 20:45,114
21/04/2023 21:00,114
21/04/2023 21:15,114
21/04/2023 21:30,114
21/04/2023 21:45,343
21/04/2023 22:00,343
21/04/2023 22:15,343
21/04/2023 22:30,343
21/04/2023 22:45,153
21/04/2023 23:00,153
21/04/2023 23:15,153
21/04/2023 23:30,153
21/04/2023 23:45,99
22/04/2023 00:00,99
22/04/2023 00:15,99
22/04/2023 00:30,99
22/04/2023 00:45,124
22/04/2023 01:00,124
22/04/2023 01:15,124
22/04/2023 01:30,124
22/04/2023 01:45,124
22/04/2023 02:00,124
22/04/2023 02:15,124
22/04/2023 02:30,124
22/04/2023 02:45,268
22/04/2023 03:00,268
22/04/2023 03:15,268
22/04/2023 03:30,268
22/04/2023 03:45,140
22/04/2023 04:00,140
22/04/2023 04:15,140
22/04/2023 04:30,140
22/04/2023 04:45,117
22/04/2023 05:00,117
22/04/2023 05:15,117
22/04/2023 05:30,117
22/04/2023 05:45,119
22/04/2023 06:00,119
22/04/2023 06:15,119
22/04/2023 06:30,119
22/04/2023 06:45,206
22/04/2023 07:00,206
22/04/2023 07:15,206
22/04/2023 07:30,206
22/04/2023 07:45,326
22/04/2023 08:00,326
22/04/2023 08:15,326
22/04/2023 08:30,326
22/04/2023 08:45,326
22/04/2023 09:00,326
22/04/2023 09:15,326
22/04/2023 09:30,326
22/04/2023 09:45,215
22/04/2023 10:00,215
22/04/2023 10:15,215
22/04/2023 10:30,215
22/04/2023 10:45,123
22/04/2023 11:00,123
22/04/2023 11:15,123
22/04/2023 11:30,123
22/04/2023 11:45,86
22/04/2023 12:00,86
22/04/2023 12:15,86
22/04/2023 12:30,86
22/04/2023 12:45,64
22/04/2023 13:00,64
22/04/2023 13:15,64
22/04/2023 13:30,64
22/04/2023 13:45,180
22/04/2023 14:00,180
22/04/2023 14:15,180
22/04/2023 14:30,180
22/04/2023 14:45,103
22/04/2023 15:00,103
22/04/2023 15:15,103
22/04/2023 15:30,103
22/04/2023 15:45,52
22/04/2023 16:00,52
22/04/2023 16:15,52
22/04/2023 16:30,52
22/04/2023 16:45,52
22/04/2023 17:00,52
22/04/2023 17:15,52
22/04/2023 17:30,52
22/04/2023 17:45,61
22/04/2023 18:00,61
22/04/2023 18:15,61
22/04/2023 18:30,61
22/04/2023 18:45,58
22/04/2023 19:00,58
22/04/2023 19:15,58
22/04/2023 19:30,58
22/04/2023 19:45,99
22/04/2023 20:00,99
22/04/2023 20:15,99
22/04/2023 20:30,99
22/04/2023 20:45,201
22/04/2023 21:00,201
22/04/2023 21:15,201
22/04/2023 21:30,201
22/04/2023 21:45,172
22/04/2023 22:00,172
22/04/2023 22:15,172
22/04/2023 22:30,172
22/04/2023 22:45,90
22/04/2023 23:00,90
22/04/2023 23:15,90
22/04/2023 23:30,90
22/04/2023 23:45,30
23/04/2023 00:00,30
23/04/2023 00:15,30
23/04/2023 00:30,30
23/04/2023 00:45,30
23/04/2023 01:00,30
23/04/2023 01:15,30
23/04/2023 01:30,30
23/04/2023 01:45,28
23/04/2023 02:00,28
23/04/2023 02:15,28
23/04/2023 02:30,28
23/04/2023 02:45,19
23/04/2023 03:00,19
23/04/2023 03:15,19
23/04/2023 03:30,19
23/04/2023 03:45,24
23/04/2023 04:00,24
23/04/2023 04:15,24
23/04/2023 04:30,24
23/04/2023 04:45,23
23/04/2023 05:00,23
23/04/2023 05:15,23
23/04/2023 05:30,23
23/04/2023 05:45,35
23/04/2023 06:00,35
23/04/2023 06:15,35
23/04/2023 06:30,35
23/04/2023 06:45,133
23/04/2023 07:00,133
23/04/2023 07:15,133
23/04/2023 07:30,133
23/04/2023 07:45,133
23/04/2023 08:00,133
23/04/2023 08:15,133
23/04/2023 08:30,133
23/04/2023 08:45,146
23/04/2023 09:00,146
23/04/2023 09:15,146
23/04/2023 09:30,146
23/04/2023 09:45,52
23/04/2023 10:00,52
23/04/2023 10:15,52
23/04/2023 10:30,52
23/04/2023 10:45,45
23/04/2023 11:00,45
23/04/2023 11:15,45
23/04/2023 11:30,45
23/04/2023 11:45,52
23/04/2023 12:00,52
23/04/2023 12:15,52
23/04/2023 12:30,52
23/04/2023 12:45,63
23/04/2023 13:00,63
23/04/2023 13:15,63
23/04/2023 13:30,63
23/04/2023 13:45,190
23/04/2023 14:00,190
23/04/2023 14:15,190
23/04/2023 14:30,190
23/04/2023 14:45,62
23/04/2023 15:00,62
23/04/2023 15:15,62
23/04/2023 15:30,62
23/04/2023 15:45,62
23/04/2023 16:00,62
23/04/2023 16:15,62
23/04/2023 16:30,62
23/04/2023 16:45,34
23/04/2023 17:00,34
23/04/2023 17:15,34
23/04/2023 17:30,34
23/04/2023 17:45,47
23/04/2023 18:00,47
23/04/2023 18:15,47
23/04/2023 18:30,47
23/04/2023 18:45,56
23/04/2023 19:00,56
23/04/2023 19:15,56
23/04/2023 19:30,56
23/04/2023 19:45,149
23/04/2023 20:00,149
23/04/2023 20:15,149
23/04/2023 20:30,149
23/04/2023 20:45,726
23/04/2023 21:00,726
23/04/2023 21:15,726
23/04/2023 21:30,726
23/04/2023 21:45,56
23/04/2023 22:00,56
23/04/2023 22:15,56
23/04/2023 22:30,56
23/04/2023 22:45,30
23/04/2023 23:00,30
23/04/2023 23:15,30
23/04/2023 23:30,30
23/04/2023 23:45,30
24/04/2023 00:00,30
24/04/2023 00:15,30
24/04/2023 00:30,30
24/04/2023 00:45,44
24/04/2023 01:00,44
24/04/2023 01:15,44
24/04/2023 01:30,44
24/04/2023 01:45,45
24/04/2023 02:00,45
24/04/2023 02:15,45
24/04/2023 02:30,45
24/04/2023 02:45,72
24/04/2023 03:00,72
24/04/2023 03:15,72
24/04/2023 03:30,72
24/04/2023 03:45,72
24/04/2023 04:00,72
24/04/2023 04:15,72
24/04/2023 04:30,72
24/04/2023 04:45,52
24/04/2023 05:00,52
24/04/2023 05:15,52
24/04/2023 05:30,52
24/04/2023 05:45,62
24/04/2023 06:00,62
24/04/2023 06:15,62
24/04/2023 06:30,62
24/04/2023 06:45,62
24/04/2023 07:00,62
24/04/2023 07:15,62
24/04/2023 07:30,62
24/04/2023 07:45,161
24/04/2023 08:00,161
24/04/2023 08:15,161
24/04/2023 08:30,161
24/04/2023 08:45,48
24/04/2023 09:00,48
24/04/2023 09:15,48
24/04/2023 09:30,48
24/04/2023 09:45,36
24/04/2023 10:00,36
24/04/2023 10:15,36
24/04/2023 10:30,36
24/04/2023 10:45,38
24/04/2023 11:00,38
24/04/2023 11:15,38
24/04/2023 11:30,38
24/04/2023 11:45,84
24/04/2023 12:00,84
24/04/2023 12:15,84
24/04/2023 12:30,84
24/04/2023 12:45,118
24/04/2023 13:00,118
24/04/2023 13:15,118
24/04/2023 13:30,118
24/04/2023 13:45,85
24/04/2023 14:00,85
24/04/2023 14:15,85
24/04/2023 14:30,85
24/04/2023 14:45,85
24/04/2023 15:00,85
24/04/2023 15:15,85
24/04/2023 15:30,85
24/04/2023 15:45,62
24/04/2023 16:00,62
24/04/2023 16:15,62
24/04/2023 16:30,62
24/04/2023 16:45,40
24/04/2023 17:00,40
24/04/2023 17:15,40
24/04/2023 17:30,40
24/04/2023 17:45,75
24/04/2023 18:00,75
24/04/2023 18:15,75
24/04/2023 18:30,75
24/04/2023 18:45,55
24/04/2023 19:00,55
24/04/2023 19:15,55
24/04/2023 19:30,55
24/04/2023 19:45,53
24/04/2023 20:00,53
24/04/2023 20:15,53
24/04/2023 20:30,53
24/04/2023 20:45,34
24/04/2023 21:00,34
24/04/2023 21:15,34
24/04/2023 21:30,34
24/04/2023 21:45,74
24/04/2023 22:00,74
24/04/2023 22:15,74
24/04/2023 22:30,74
24/04/2023 22:45,74
24/04/2023 23:00,74
24/04/2023 23:15,74
24/04/2023 23:30,74
24/04/2023 23:45,91
25/04/2023 00:00,91
25/04/2023 00:15,91
25/04/2023 00:30,91
25/04/2023 00:45,45
25/04/2023 01:00,45
25/04/2023 01:15,45
25/04/2023 01:30,45
25/04/2023 01:45,53
25/04/2023 02:00,53
25/04/2023 02:15,53
25/04/2023 02:30,53
25/04/2023 02:45,48
25/04/2023 03:00,48
25/04/2023 03:15,48
25/04/2023 03:30,48
25/04/2023 03:45,35
25/04/2023 04:00,35
25/04/2023 04:15,35
25/04/2023 04:30,35
25/04/2023 04:45,40
25/04/2023 05:00,40
25/04/2023 05:15,40
25/04/2023 05:30,40
25/04/2023 05:45,40
25/04/2023 06:00,40
25/04/2023 06:15,40
25/04/2023 06:30,40
25/04/2023 06:45,48
25/04/2023 07:00,48
25/04/2023 07:15,48
25/04/2023 07:30,48
25/04/2023 07:45,63
25/04/2023 08:00,63
25/04/2023 08:15,63
25/04/2023 08:30,63
25/04/2023 08:45,50
25/04/2023 09:00,50
25/04/2023 09:15,50
25/04/2023 09:30,50
25/04/2023 09:45,46
25/04/2023 10:00,46
25/04/2023 10:15,46
25/04/2023 10:30,46
25/04/2023 10:45,66
25/04/2023 11:00,66
25/04/2023 11:15,66
25/04/2023 11:30,66
25/04/2023 11:45,69
25/04/2023 12:00,69
25/04/2023 12:15,69
25/04/2023 12:30,69
25/04/2023 12:45,53
25/04/2023 13:00,53
25/04/2023 13:15,53
25/04/2023 13:30,53
25/04/2023 13:45,53
25/04/2023 14:00,53
25/04/2023 14:15,53
25/04/2023 14:30,53
25/04/2023 14:45,45
25/04/2023 15:00,45
25/04/2023 15:15,45
25/04/2023 15:30,45
25/04/2023 15:45,68
25/04/2023 16:00,68
25/04/2023 16:15,68
25/04/2023 16:30,68
25/04/2023 16:45,50
25/04/2023 17:00,50
25/04/2023 17:15,50
25/04/2023 17:30,50
25/04/2023 17:45,118
25/04/2023 18:00,118
25/04/2023 18:15,118
25/04/2023 18:30,118
25/04/2023 18:45,41
25/04/2023 19:00,41
25/04/2023 19:15,41
25/04/2023 19:30,41
25/04/2023 19:45,139
25/04/2023 20:00,139
25/04/2023 20:15,139
25/04/2023 20:30,139
25/04/2023 20:45,79
25/04/2023 21:00,79
25/04/2023 21:15,79
25/04/2023 21:30,79
25/04/2023 21:45,79
25/04/2023 22:00,79
25/04/2023 22:15,79
25/04/2023 22:30,79
25/04/2023 22:45,92
25/04/2023 23:00,92
25/04/2023 23:15,92
25/04/2023 23:30,92
25/04/2023 23:45,84
26/04/2023 00:00,84
26/04/2023 00:15,84
26/04/2023 00:30,84
26/04/2023 00:45,86
26/04/2023 01:00,86
26/04/2023 01:15,86
26/04/2023 01:30,86
26/04/2023 01:45,99
26/04/2023 02:00,99
26/04/2023 02:15,99
26/04/2023 02:30,99
26/04/2023 02:45,106
26/04/2023 03:00,106
26/04/2023 03:15,106
26/04/2023 03:30,106
26/04/2023 03:45,100
26/04/2023 04:00,100
26/04/2023 04:15,100
26/04/2023 04:30,100
26/04/2023 04:45,100
26/04/2023 05:00,100
26/04/2023 05:15,100
26/04/2023 05:30,100
26/04/2023 05:45,144
26/04/2023 06:00,144
26/04/2023 06:15,144
26/04/2023 06:30,144
26/04/2023 06:45,191
26/04/2023 07:00,191
26/04/2023 07:15,191
26/04/2023 07:30,191
26/04/2023 07:45,329
26/04/2023 08:00,329
26/04/2023 08:15,329
26/04/2023 08:30,329
26/04/2023 08:45,140
26/04/2023 09:00,140
26/04/2023 09:15,140
26/04/2023 09:30,140
26/04/2023 09:45,107
26/04/2023 10:00,107
26/04/2023 10:15,107
26/04/2023 10:30,107
26/04/2023 10:45,47
26/04/2023 11:00,47
26/04/2023 11:15,47
26/04/2023 11:30,47
26/04/2023 11:45,41
26/04/2023 12:00,41
26/04/2023 12:15,41
26/04/2023 12:30,41
26/04/2023 12:45,41
26/04/2023 13:00,41
26/04/2023 13:15,41
26/04/2023 13:30,41
26/04/2023 13:45,25
26/04/2023 14:00,25
26/04/2023 14:15,25
26/04/2023 14:30,25
26/04/2023 14:45,33
26/04/2023 15:00,33
26/04/2023 15:15,33
26/04/2023 15:30,33
26/04/2023 15:45,40
26/04/2023 16:00,40
26/04/2023 16:15,40
26/04/2023 16:30,40
26/04/2023 16:45,63
26/04/2023 17:00,63
26/04/2023 17:15,63
26/04/2023 17:30,63
26/04/2023 17:45,47
26/04/2023 18:00,47
26/04/2023 18:15,47
26/04/2023 18:30,47
26/04/2023 18:45,99
26/04/2023 19:00,99
26/04/2023 19:15,99
26/04/2023 19:30,99
26/04/2023 19:45,155
26/04/2023 20:00,155
26/04/2023 20:15,155
26/04/2023 20:30,155
26/04/2023 20:45,155
26/04/2023 21:00,155
26/04/2023 21:15,155
26/04/2023 21:30,155
26/04/2023 21:45,171
26/04/2023 22:00,171
26/04/2023 22:15,171
26/04/2023 22:30,171
26/04/2023 22:45,182
26/04/2023 23:00,182
26/04/2023 23:15,182
26/04/2023 23:30,182
26/04/2023 23:45,246
27/04/2023 00:00,246
27/04/2023 00:15,246
27/04/2023 00:30,246
27/04/2023 00:45,122
27/04/2023 01:00,122
27/04/2023 01:15,122
27/04/2023 01:30,122
27/04/2023 01:45,31
27/04/2023 02:00,31
27/04/2023 02:15,31
27/04/2023 02:30,31
27/04/2023 02:45,24
27/04/2023 03:00,24
27/04/2023 03:15,24
27/04/2023 03:30,24
27/04/2023 03:45,24
27/04/2023 04:00,24
27/04/2023 04:15,24
27/04/2023 04:30,24
27/04/2023 04:45,28
27/04/2023 05:00,28
27/04/2023 05:15,28
27/04/2023 05:30,28
27/04/2023 05:45,12
27/04/2023 06:00,12
27/04/2023 06:15,12
27/04/2023 06:30,12
27/04/2023 06:45,27
27/04/2023 07:00,27
27/04/2023 07:15,27
27/04/2023 07:30,27
27/04/2023 07:45,29
27/04/2023 08:00,29
27/04/2023 08:15,29
27/04/2023 08:30,29
27/04/2023 08:45,23
27/04/2023 09:00,23
27/04/2023 09:15,23
27/04/2023 09:30,23
27/04/2023 09:45,31
27/04/2023 10:00,31
27/04/2023 10:15,31
27/04/2023 10:30,31
27/04/2023 10:45,56
27/04/2023 11:00,56
27/04/2023 11:15,56
27/04/2023 11:30,56
27/04/2023 11:45,56
27/04/2023 12:00,56
27/04/2023 12:15,56
27/04/2023 12:30,56
27/04/2023 12:45,31
27/04/2023 13:00,31
27/04/2023 13:15,31
27/04/2023 13:30,31
27/04/2023 13:45,29
27/04/2023 14:00,29
27/04/2023 14:15,29
27/04/2023 14:30,29
27/04/2023 14:45,29
27/04/2023 15:00,29
27/04/2023 15:15,29
27/04/2023 15:30,29
27/04/2023 15:45,18
27/04/2023 16:00,18
27/04/2023 16:15,18
27/04/2023 16:30,18
27/04/2023 16:45,13
27/04/2023 17:00,13
27/04/2023 17:15,13
27/04/2023 17:30,13
27/04/2023 17:45,39
27/04/2023 18:00,39
27/04/2023 18:15,39
27/04/2023 18:30,39
27/04/2023 18:45,48
27/04/2023 19:00,48
27/04/2023 19:15,48
27/04/2023 19:30,48
27/04/2023 19:45,48
27/04/2023 20:00,48
27/04/2023 20:15,48
27/04/2023 20:30,48
27/04/2023 20:45,233
27/04/2023 21:00,233
27/04/2023 21:15,233
27/04/2023 21:30,233
27/04/2023 21:45,198
27/04/2023 22:00,198
27/04/2023 22:15,198
27/04/2023 22:30,198
27/04/2023 22:45,205
27/04/2023 23:00,205
27/04/2023 23:15,205
27/04/2023 23:30,205
27/04/2023 23:45,148
28/04/2023 00:00,148
28/04/2023 00:15,148
28/04/2023 00:30,148
28/04/2023 00:45,195
28/04/2023 01:00,195
28/04/2023 01:15,195
28/04/2023 01:30,195
28/04/2023 01:45,178
28/04/2023 02:00,178
28/04/2023 02:15,178
28/04/2023 02:30,178
28/04/2023 02:45,178
28/04/2023 03:00,178
28/04/2023 03:15,178
28/04/2023 03:30,178
28/04/2023 03:45,220
28/04/2023 04:00,220
28/04/2023 04:15,220
28/04/2023 04:30,220
28/04/2023 04:45,266
28/04/2023 05:00,266
28/04/2023 05:15,266
28/04/2023 05:30,266
28/04/2023 05:45,282
28/04/2023 06:00,282
28/04/2023 06:15,282
28/04/2023 06:30,282
28/04/2023 06:45,323
28/04/2023 07:00,323
28/04/2023 07:15,323
28/04/2023 07:30,323
28/04/2023 07:45,188
28/04/2023 08:00,188
28/04/2023 08:15,188
28/04/2023 08:30,188
28/04/2023 08:45,109
28/04/2023 09:00,109
28/04/2023 09:15,109
28/04/2023 09:30,109
28/04/2023 09:45,72
28/04/2023 10:00,72
28/04/2023 10:15,72
28/04/2023 10:30,72
28/04/2023 10:45,72
28/04/2023 11:00,72
28/04/2023 11:15,72
28/04/2023 11:30,72
28/04/2023 11:45,30
28/04/2023 12:00,30
28/04/2023 12:15,30
28/04/2023 12:30,30
28/04/2023 12:45,30
28/04/2023 13:00,30
28/04/2023 13:15,30
28/04/2023 13:30,30
28/04/2023 13:45,30
28/04/2023 14:00,30
28/04/2023 14:15,30
28/04/2023 14:30,30
28/04/2023 14:45,22
28/04/2023 15:00,22
28/04/2023 15:15,22
28/04/2023 15:30,22
28/04/2023 15:45,26
28/04/2023 16:00,26
28/04/2023 16:15,26
28/04/2023 16:30,26
28/04/2023 16:45,35
28/04/2023 17:00,35
28/04/2023 17:15,35
28/04/2023 17:30,35
28/04/2023 17:45,35
28/04/2023 18:00,35
28/04/2023 18:15,35
28/04/2023 18:30,35
28/04/2023 18:45,35
28/04/2023 19:00,35
28/04/2023 19:15,35
28/04/2023 19:30,35
28/04/2023 19:45,128
28/04/2023 20:00,128
28/04/2023 20:15,128
28/04/2023 20:30,128
28/04/2023 20:45,275
28/04/2023 21:00,275
28/04/2023 21:15,275
28/04/2023 21:30,275
28/04/2023 21:45,58
28/04/2023 22:00,58
28/04/2023 22:15,58
28/04/2023 22:30,58
28/04/2023 22:45,50
28/04/2023 23:00,50
28/04/2023 23:15,50
28/04/2023 23:30,50
28/04/2023 23:45,43
29/04/2023 00:00,43
29/04/2023 00:15,43
29/04/2023 00:30,43
29/04/2023 00:45,35
29/04/2023 01:00,35
29/04/2023 01:15,35
29/04/2023 01:30,35
29/04/2023 01:45,27
29/04/2023 02:00,27
29/04/2023 02:15,27
29/04/2023 02:30,27
29/04/2023 02:45,27
29/04/2023 03:00,27
29/04/2023 03:15,27
29/04/2023 03:30,27
29/04/2023 03:45,26
29/04/2023 04:00,26
29/04/2023 04:15,26
29/04/2023 04:30,26
29/04/2023 04:45,13
29/04/2023 05:00,13
29/04/2023 05:15,13
29/04/2023 05:30,13
29/04/2023 05:45,18
29/04/2023 06:00,18
29/04/2023 06:15,18
29/04/2023 06:30,18
29/04/2023 06:45,33
29/04/2023 07:00,33
29/04/2023 07:15,33
29/04/2023 07:30,33
29/04/2023 07:45,51
29/04/2023 08:00,51
29/04/2023 08:15,51
29/04/2023 08:30,51
29/04/2023 08:45,217
29/04/2023 09:00,217
29/04/2023 09:15,217
29/04/2023 09:30,217
29/04/2023 09:45,82
29/04/2023 10:00,82
29/04/2023 10:15,82
29/04/2023 10:30,82
29/04/2023 10:45,82
29/04/2023 11:00,82
29/04/2023 11:15,82
29/04/2023 11:30,82
29/04/2023 11:45,41
29/04/2023 12:00,41
29/04/2023 12:15,41
29/04/2023 12:30,41
29/04/2023 12:45,26
29/04/2023 13:00,26
29/04/2023 13:15,26
29/04/2023 13:30,26
29/04/2023 13:45,21
29/04/2023 14:00,21
29/04/2023 14:15,21
29/04/2023 14:30,21
29/04/2023 14:45,19
29/04/2023 15:00,19
29/04/2023 15:15,19
29/04/2023 15:30,19
29/04/2023 15:45,19
29/04/2023 16:00,19
29/04/2023 16:15,19
29/04/2023 16:30,19
29/04/2023 16:45,18
29/04/2023 17:00,18
29/04/2023 17:15,18
29/04/2023 17:30,18
29/04/2023 17:45,76
29/04/2023 18:00,76
29/04/2023 18:15,76
29/04/2023 18:30,76
29/04/2023 18:45,76
29/04/2023 19:00,76
29/04/2023 19:15,76
29/04/2023 19:30,76
29/04/2023 19:45,91
29/04/2023 20:00,91
29/04/2023 20:15,91
29/04/2023 20:30,91
29/04/2023 20:45,143
29/04/2023 21:00,143
29/04/2023 21:15,143
29/04/2023 21:30,143
29/04/2023 21:45,409
29/04/2023 22:00,409
29/04/2023 22:15,409
29/04/2023 22:30,409
29/04/2023 22:45,146
29/04/2023 23:00,146
29/04/2023 23:15,146
29/04/2023 23:30,146
29/04/2023 23:45,43
30/04/2023 00:00,43
30/04/2023 00:15,43
30/04/2023 00:30,43
30/04/2023 00:45,23
30/04/2023 01:00,23
30/04/2023 01:15,23
30/04/2023 01:30,23
30/04/2023 01:45,24
30/04/2023 02:00,24
30/04/2023 02:15,24
30/04/2023 02:30,24
30/04/2023 02:45,24
30/04/2023 03:00,24
30/04/2023 03:15,24
30/04/2023 03:30,24
30/04/2023 03:45,32
30/04/2023 04:00,32
30/04/2023 04:15,32
30/04/2023 04:30,32
30/04/2023 04:45,19
30/04/2023 05:00,19
30/04/2023 05:15,19
30/04/2023 05:30,19
30/04/2023 05:45,18
30/04/2023 06:00,18
30/04/2023 06:15,18
30/04/2023 06:30,18
30/04/2023 06:45,46
30/04/2023 07:00,46
30/04/2023 07:15,46
30/04/2023 07:30,46
30/04/2023 07:45,210
30/04/2023 08:00,210
30/04/2023 08:15,210
30/04/2023 08:30,210
30/04/2023 08:45,209
30/04/2023 09:00,209
30/04/2023 09:15,209
30/04/2023 09:30,209
30/04/2023 09:45,46
30/04/2023 10:00,46
30/04/2023 10:15,46
30/04/2023 10:30,46
30/04/2023 10:45,46
30/04/2023 11:00,46
30/04/2023 11:15,46
30/04/2023 11:30,46
30/04/2023 11:45,26
30/04/2023 12:00,26
30/04/2023 12:15,26
30/04/2023 12:30,26
30/04/2023 12:45,27
30/04/2023 13:00,27
30/04/2023 13:15,27
30/04/2023 13:30,27
30/04/2023 13:45,32
30/04/2023 14:00,32
30/04/2023 14:15,32
30/04/2023 14:30,32
30/04/2023 14:45,27
30/04/2023 15:00,27
30/04/2023 15:15,27
30/04/2023 15:30,27
30/04/2023 15:45,23
30/04/2023 16:00,23
30/04/2023 16:15,23
30/04/2023 16:30,23
30/04/2023 16:45,22
30/04/2023 17:00,22
30/04/2023 17:15,22
30/04/2023 17:30,22
30/04/2023 17:45,38
30/04/2023 18:00,38
30/04/2023 18:15,38
30/04/2023 18:30,38
30/04/2023 18:45,38
30/04/2023 19:00,38
30/04/2023 19:15,38
30/04/2023 19:30,38
30/04/2023 19:45,67
30/04/2023 20:00,67
30/04/2023 20:15,67
30/04/2023 20:30,67
30/04/2023 20:45,73
30/04/2023 21:00,73
30/04/2023 21:15,73
30/04/2023 21:30,73
30/04/2023 21:45,112
30/04/2023 22:00,112
30/04/2023 22:15,112
30/04/2023 22:30,112
30/04/2023 22:45,134
30/04/2023 23:00,134
30/04/2023 23:15,134
30/04/2023 23:30,134
30/04/2023 23:45,NA
01/05/2023 00:00,50
01/05/2023 00:15,50
01/05/2023 00:30,50
01/05/2023 00:45,33
01/05/2023 01:00,33
01/05/2023 01:15,33
01/05/2023 01:30,33
01/05/2023 01:45,66
01/05/2023 02:00,66
01/05/2023 02:15,66
01/05/2023 02:30,66
01/05/2023 02:45,66
01/05/2023 03:00,66
01/05/2023 03:15,66
01/05/2023 03:30,66
01/05/2023 03:45,34
01/05/2023 04:00,34
01/05/2023 04:15,34
01/05/2023 04:30,34
01/05/2023 04:45,30
01/05/2023 05:00,30
01/05/2023 05:15,30
01/05/2023 05:30,30
01/05/2023 05:45,18
01/05/2023 06:00,18
01/05/2023 06:15,18
01/05/2023 06:30,18
01/05/2023 06:45,39
01/05/2023 07:00,39
01/05/2023 07:15,39
01/05/2023 07:30,39
01/05/2023 07:45,68
01/05/2023 08:00,68
01/05/2023 08:15,68
01/05/2023 08:30,68
01/05/2023 08:45,55
01/05/2023 09:00,55
01/05/2023 09:15,55
01/05/2023 09:30,55
01/05/2023 09:45,63
01/05/2023 10:00,63
01/05/2023 10:15,63
01/05/2023 10:30,63
01/05/2023 10:45,63
01/05/2023 11:00,63
01/05/2023 11:15,63
01/05/2023 11:30,63
01/05/2023 11:45,37
