#,From,To (Interval: 15M),"Singrauli, Surya Kiran Bhawan Dudhichua  PM10 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  PM2.5 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NO (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NO2 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NOX (ppb)","Singrauli, Surya Kiran Bhawan Dudhichua  CO (mg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  SO2 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NH3 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  Ozone (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  Benzene (µg/m3)"
5283,28/03/2023 00:30,28/03/2023 00:45,273,131,24.1,65,54.2,2.23,18.8,11,11.2,0.1
5284,28/03/2023 00:45,28/03/2023 01:00,240,123,27.2,62.4,55.3,2.32,17.3,10,11.3,0.1
5285,28/03/2023 01:00,28/03/2023 01:15,240,123,29.7,60.9,56.6,2.38,15.8,9.4,10.8,0.1
5286,28/03/2023 01:15,28/03/2023 01:30,240,123,30.4,61.3,57.3,2.42,15.4,9.2,11.1,0.1
5287,28/03/2023 01:30,28/03/2023 01:45,240,123,30.8,61,57.5,2.54,17,9.5,11,0.1
5288,28/03/2023 01:45,28/03/2023 02:00,240,127,33.7,61.5,60.1,2.55,17.4,9.7,11.4,0.1
5289,28/03/2023 02:00,28/03/2023 02:15,260,127,39.5,61.8,65,2.75,17.9,9.6,11.7,0.1
5290,28/03/2023 02:15,28/03/2023 02:30,260,127,44.5,62.7,69.5,2.82,17.7,9.9,11.5,0.1
5291,28/03/2023 02:30,28/03/2023 02:45,260,127,47,64.8,72.7,2.91,19.4,9.3,11.2,0.1
5292,28/03/2023 02:45,28/03/2023 03:00,260,141,49.3,66.8,75.6,2.92,20.5,9.7,11.4,0.1
5293,28/03/2023 03:00,28/03/2023 03:15,260,141,49.5,70.1,77.5,2.85,20.9,10.1,11.2,0.1
5294,28/03/2023 03:15,28/03/2023 03:30,350,141,48,72.5,77.6,2.87,20.8,9.4,10.9,0.1
5295,28/03/2023 03:30,28/03/2023 03:45,350,141,52.3,71.2,80.3,2.97,22.2,9.3,11.4,0.1
5296,28/03/2023 03:45,28/03/2023 04:00,350,140,67.8,70.5,92.6,2.86,30.5,8.7,11.8,0.1
5297,28/03/2023 04:00,28/03/2023 04:15,350,140,94.2,78.7,118.4,2.76,33.1,5.7,11.4,0.1
5298,28/03/2023 04:15,28/03/2023 04:30,350,140,99,79.6,122.8,2.63,29.1,9.7,11.7,0.1
5299,28/03/2023 04:30,28/03/2023 04:45,350,140,96.8,77.7,120,2.45,26.4,9.4,11.5,0.1
5300,28/03/2023 04:45,28/03/2023 05:00,350,122,88.8,73.1,111.1,2.38,25.9,9.2,11.2,0.1
5301,28/03/2023 05:00,28/03/2023 05:15,350,122,78.9,69.2,100.9,2.4,24.9,9.7,10.8,0.1
5302,28/03/2023 05:15,28/03/2023 05:30,350,122,68,68.9,91.9,2.4,25.4,10.7,10.8,0.1
5303,28/03/2023 05:30,28/03/2023 05:45,329,122,68,64.6,89.6,2.61,29.7,10.9,11.3,0.1
5304,28/03/2023 05:45,28/03/2023 06:00,329,153,71.7,64.1,92.3,2.61,30.2,10.5,11.9,0.1
5305,28/03/2023 06:00,28/03/2023 06:15,329,153,70,64.3,91.1,2.76,29.3,11.2,11.5,0.1
5306,28/03/2023 06:15,28/03/2023 06:30,329,153,60.2,67.5,84.9,2.99,27.3,11.3,12.1,0.1
5307,28/03/2023 06:30,28/03/2023 06:45,222,153,49.3,71.2,78,3.07,27.2,11.7,11.7,0.1
5308,28/03/2023 06:45,28/03/2023 07:00,222,267,38.7,75.9,71.8,3.53,29.9,12.3,11.5,0.1
5309,28/03/2023 07:00,28/03/2023 07:15,222,267,31.3,76.5,66.1,3.77,33,13.5,13.4,0.1
5310,28/03/2023 07:15,28/03/2023 07:30,222,267,26.6,79.7,64,3.72,37.6,13.3,15.4,0.1
5311,28/03/2023 07:30,28/03/2023 07:45,327,267,22.4,81.3,61.4,3.35,33.1,13.5,17.2,0.1
5312,28/03/2023 07:45,28/03/2023 08:00,327,220,18.2,80.5,57.6,2.9,29,13.3,23.5,0.1
5313,28/03/2023 08:00,28/03/2023 08:15,327,220,13.4,77.3,52,2.66,25.2,13.1,29.4,0.1
5314,28/03/2023 08:15,28/03/2023 08:30,327,220,9.7,71.8,46,2.42,23.4,12.9,33.5,0.1
5315,28/03/2023 08:30,28/03/2023 08:45,428,220,7.6,66,41.2,2.34,22.3,12.6,35.9,0.1
5316,28/03/2023 08:45,28/03/2023 09:00,428,117,6.4,61.5,37.9,2.28,25.2,11.7,37,0.1
5317,28/03/2023 09:00,28/03/2023 09:15,428,117,6.2,58.9,36.4,2.22,32.1,11.7,38.1,0.1
5318,28/03/2023 09:15,28/03/2023 09:30,428,117,6.5,57.8,36,2.2,54.7,11.2,39.2,0.1
5319,28/03/2023 09:30,28/03/2023 09:45,428,117,6.3,58.4,36.2,2.08,66.4,10.2,44.2,0.1
5320,28/03/2023 09:45,28/03/2023 10:00,246,76,5.8,58.1,35.6,2.31,52.7,9.4,56,0.1
5321,28/03/2023 10:00,28/03/2023 10:15,246,76,6.3,56,34.9,2.54,182,9.2,34,0.1
5322,28/03/2023 10:15,28/03/2023 10:30,246,76,8.5,61.2,39.5,2.77,64.5,8.6,58.1,0.1
5323,28/03/2023 10:30,28/03/2023 10:45,246,76,6.9,61.7,38.4,1.97,57.7,8.4,58.7,0.1
5324,28/03/2023 10:45,28/03/2023 11:00,246,60,5.6,58.3,35.5,1.97,54.225,8.5,59.4,0.1
5325,28/03/2023 11:00,28/03/2023 11:15,239,60,4.6,54.3,32.6,1.98,50.75,8.5,57.3,0.1
5326,28/03/2023 11:15,28/03/2023 11:30,239,60,5.1,54.2,33,1.97,47.275,8.5,47.2,0.1
5327,28/03/2023 11:30,28/03/2023 11:45,239,60,6.1,57.3,35.4,1.97,43.8,8.8,70.1,0.1
5328,28/03/2023 11:45,28/03/2023 12:00,239,45,7.400000001,62.4,39.175,1.96,85.6,10.3,63.4,0.1
5329,28/03/2023 12:00,28/03/2023 12:15,132,45,8.7,67.5,42.95,1.97,183,11.8,49.2,0.1
5330,28/03/2023 12:15,28/03/2023 12:30,132,45,10,72.6,46.725,1.97,255.4,13.3,34.5,0.1
5331,28/03/2023 12:30,28/03/2023 12:45,132,45,11.3,77.7,50.5,1.95,226.9,9.2,34.6,0.1
5332,28/03/2023 12:45,28/03/2023 13:00,132,59,13.3,81.4,54.1,1.97,210,8.8,37.9,0.1
5333,28/03/2023 13:00,28/03/2023 13:15,132,59,10.5,83.2,52.8,1.95,183.4,9.1,46.1,0.1
5334,28/03/2023 13:15,28/03/2023 13:30,132,59,7.5,80.5,49,1.94,113.2,9.3,64.7,0.1
5335,28/03/2023 13:30,28/03/2023 13:45,132,59,6.5,73.4,44.3,1.95,119.6,9.6,61.4,0.1
5336,28/03/2023 13:45,28/03/2023 14:00,132,56,5.3,68.2,40.6,1.98,126.4,9.9,61.7,0.1
5337,28/03/2023 14:00,28/03/2023 14:15,132,56,4.2,64,37.4,1.97,94.5,10.3,75.5,0.1
5338,28/03/2023 14:15,28/03/2023 14:30,132,56,3.4,57.2,33.2,1.98,86.2,10.5,75.7,0.1
5339,28/03/2023 14:30,28/03/2023 14:45,132,56,3.3,52.4,30.5,1.98,75.1,10.7,76.6,0.1
5340,28/03/2023 14:45,28/03/2023 15:00,132,53,3.5,48.1,28.4,1.99,67.4,10.7,78.3,0.1
5341,28/03/2023 15:00,28/03/2023 15:15,132,53,3.7,44.8,26.8,1.96,60.9,11,81,0.1
5342,28/03/2023 15:15,28/03/2023 15:30,257,53,3.7,42.4,25.5,1.95,37.9,10.6,90.7,0.1
5343,28/03/2023 15:30,28/03/2023 15:45,257,53,4,40.6,24.9,1.95,34.6,10,92.2,0.1
5344,28/03/2023 15:45,28/03/2023 16:00,257,44,4.2,38.1,23.7,1.98,38.5,10.3,97.4,0.1
5345,28/03/2023 16:00,28/03/2023 16:15,257,44,3.9,36.7,22.7,2.03,41.7,10.6,97.1,0.1
5346,28/03/2023 16:15,28/03/2023 16:30,257,44,3.9,36,22.4,2.04,42.9,11,95.1,0.1
5347,28/03/2023 16:30,28/03/2023 16:45,178,44,3.6,37.5,22.9,2.06,45,11.2,92.5,0.1
5348,28/03/2023 16:45,28/03/2023 17:00,178,59,3.5,37.9,23,1.77,41.3,10.8,94.1,0.1
5349,28/03/2023 17:00,28/03/2023 17:15,178,59,3.8,36.5,22.5,1.73,36.4,9.6,94.5,0.1
5350,28/03/2023 17:15,28/03/2023 17:30,178,59,3.5,35.7,21.8,1.79,33.8,8.8,89.1,0.1
5351,28/03/2023 17:30,28/03/2023 17:45,178,59,4,36,22.4,1.79,27.1,8.1,84.5,0.1
5352,28/03/2023 17:45,28/03/2023 18:00,178,65,4.3,35.9,22.6,1.74,20.6,8.2,80.8,0.1
5353,28/03/2023 18:00,28/03/2023 18:15,245,65,4.3,36.2,22.8,1.73,15.8,8.1,70.2,0.1
5354,28/03/2023 18:15,28/03/2023 18:30,245,65,4.4,39.4,24.5,1.77,13.8,8.3,58,0.1
5355,28/03/2023 18:30,28/03/2023 18:45,245,65,4.3,43.7,26.8,1.81,13.3,8.3,50.3,0.1
5356,28/03/2023 18:45,28/03/2023 19:00,245,65.11111111,3.9,48.6,29,1.94,13.8,8.8,42.6,0.1
5357,28/03/2023 19:00,28/03/2023 19:15,237,65.22222222,3.8,53.8,31.7,1.94,15.4,9,38.6,0.1
5358,28/03/2023 19:15,28/03/2023 19:30,237,65.33333333,4.5,56.9,33.9,1.87,14.8,9.2,39,0.1
5359,28/03/2023 19:30,28/03/2023 19:45,237,65.44444444,4.3,60.3,35.5,1.82,13.6,8.9,53.1,0.1
5360,28/03/2023 19:45,28/03/2023 20:00,237,65.55555556,3.8,58.1,34,1.74,12.9,8.8,62.2,0.1
5361,28/03/2023 20:00,28/03/2023 20:15,237,65.66666667,4.1,54.8,32.4,1.89,15.8,8.8,46.9,0.1
5362,28/03/2023 20:15,28/03/2023 20:30,237,65.77777778,4,55.3,32.7,1.85,16.2,8.9,53.3,0.1
5363,28/03/2023 20:30,28/03/2023 20:45,237,65.88888889,4.2,53.9,32.1,1.81,16,9.1,65,0.1
5364,28/03/2023 20:45,28/03/2023 21:00,237,66,3.7,50.5,29.9,1.84,16.2,9.6,61.3,0.1
5365,28/03/2023 21:00,28/03/2023 21:15,237,66,3.6,49.5,29.3,1.96,17.5,10.4,49.1,0.1
5366,28/03/2023 21:15,28/03/2023 21:30,215,66,3.9,51.8,30.7,1.99,17.4,10.5,38.2,0.1
5367,28/03/2023 21:30,28/03/2023 21:45,215,66,4.2,55.3,32.8,1.92,17.6,10.4,38.7,0.1
5368,28/03/2023 21:45,28/03/2023 22:00,215,79,4.6,57.7,34.4,1.92,20.6,10.5,46.6,0.1
5369,28/03/2023 22:00,28/03/2023 22:15,215,79,4.8,57.3,34.4,1.85,20.3,10.6,48.3,0.1
5370,28/03/2023 22:15,28/03/2023 22:30,215,79,4.4,53.9,32.3,1.85,18.7,10.6,47,0.1
5371,28/03/2023 22:30,28/03/2023 22:45,194,79,4.6,50.5,30.6,1.84,17.2,10.6,46.1,0.1
5372,28/03/2023 22:45,28/03/2023 23:00,194,72,5,47.8,29.5,1.9,16.4,10.5,44.1,0.1
5373,28/03/2023 23:00,28/03/2023 23:15,194,72,5,45.6,28.3,1.96,16.3,10.8,40.2,0.1
5374,28/03/2023 23:15,28/03/2023 23:30,194,72,5,45.1,28,2.05,15.8,10.8,35.6,0.1
5375,28/03/2023 23:30,28/03/2023 23:45,194,72,4.6,45.2,27.8,2.11,16.6,10.9,33.9,0.1
5376,28/03/2023 23:45,29/03/2023 00:00,175,79,4.4,46.3,28.2,1.91,16.35,10.6,32.5,0.1
5377,29/03/2023 00:00,29/03/2023 00:15,175,79,4,47,28.2,1.71,16.1,10.7,31.4,0.1
5378,29/03/2023 00:15,29/03/2023 00:30,175,79,4.3,48.2,29.1,1.71,16.2,10.4,27.2,0.1
5379,29/03/2023 00:30,29/03/2023 00:45,175,79,4.8,51.2,31.2,1.71,15.5,10.5,16.9,0.1
5380,29/03/2023 00:45,29/03/2023 01:00,175,92,12.4,64.9,44.6,1.83,15.3,6.4,11.5,0.1
5381,29/03/2023 01:00,29/03/2023 01:15,201.5,92,30.7,59.9,56.8,1.82,14,7.5,11.3,0.1
5382,29/03/2023 01:15,29/03/2023 01:30,228,92,35.4,63,62.3,1.83,13.1,9.1,11.6,0.1
5383,29/03/2023 01:30,29/03/2023 01:45,254.5,92,38.3,61.9,64.1,1.84,13.1,9.8,11.3,0.1
5384,29/03/2023 01:45,29/03/2023 02:00,281,116,41.4,61.4,66.3,1.84,12.6,9.9,11,0.1
5385,29/03/2023 02:00,29/03/2023 02:15,307.5,116,43.7,60,67.5,1.85,14.6,10.1,11.4,0.1
5386,29/03/2023 02:15,29/03/2023 02:30,334,116,44.2,61.4,68.6,1.85,15.7,10,11.3,0.1
