From,Ozone (µg/m3)
28/03/2023 07:15,15.4
28/03/2023 07:30,17.2
28/03/2023 07:45,23.5
28/03/2023 08:00,29.4
28/03/2023 08:15,33.5
28/03/2023 08:30,35.9
28/03/2023 08:45,37
28/03/2023 09:00,38.1
28/03/2023 09:15,39.2
28/03/2023 09:30,44.2
28/03/2023 09:45,56
28/03/2023 10:00,34
28/03/2023 10:15,58.1
28/03/2023 10:30,58.7
28/03/2023 10:45,59.4
28/03/2023 11:00,57.3
28/03/2023 11:15,47.2
28/03/2023 11:30,70.1
28/03/2023 11:45,63.4
28/03/2023 12:00,49.2
28/03/2023 12:15,34.5
28/03/2023 12:30,34.6
28/03/2023 12:45,37.9
28/03/2023 13:00,46.1
28/03/2023 13:15,64.7
28/03/2023 13:30,61.4
28/03/2023 13:45,61.7
28/03/2023 14:00,75.5
28/03/2023 14:15,75.7
28/03/2023 14:30,76.6
28/03/2023 14:45,78.3
28/03/2023 15:00,81
28/03/2023 15:15,90.7
28/03/2023 15:30,92.2
28/03/2023 15:45,97.4
28/03/2023 16:00,97.1
28/03/2023 16:15,95.1
28/03/2023 16:30,92.5
28/03/2023 16:45,94.1
28/03/2023 17:00,94.5
28/03/2023 17:15,89.1
28/03/2023 17:30,84.5
28/03/2023 17:45,80.8
28/03/2023 18:00,70.2
28/03/2023 18:15,58
28/03/2023 18:30,50.3
28/03/2023 18:45,42.6
28/03/2023 19:00,38.6
28/03/2023 19:15,39
28/03/2023 19:30,53.1
28/03/2023 19:45,62.2
28/03/2023 20:00,46.9
28/03/2023 20:15,53.3
28/03/2023 20:30,65
28/03/2023 20:45,61.3
28/03/2023 21:00,49.1
28/03/2023 21:15,38.2
28/03/2023 21:30,38.7
28/03/2023 21:45,46.6
28/03/2023 22:00,48.3
28/03/2023 22:15,47
28/03/2023 22:30,46.1
28/03/2023 22:45,44.1
28/03/2023 23:00,40.2
28/03/2023 23:15,35.6
28/03/2023 23:30,33.9
28/03/2023 23:45,32.5
29/03/2023 00:00,31.4
29/03/2023 00:15,27.2
29/03/2023 00:30,16.9
29/03/2023 00:45,11.5
29/03/2023 01:00,11.3
29/03/2023 01:15,11.6
29/03/2023 01:30,11.3
29/03/2023 01:45,11
29/03/2023 02:00,11.4
29/03/2023 02:15,11.3
29/03/2023 02:30,10.6
29/03/2023 02:45,11.4
29/03/2023 03:00,11.3
29/03/2023 03:15,10.8
29/03/2023 03:30,11.3
29/03/2023 03:45,11.6
29/03/2023 04:00,11.8
29/03/2023 04:15,11.1
29/03/2023 04:30,11.7
29/03/2023 04:45,11.2
29/03/2023 05:00,10.7
29/03/2023 05:15,11.4
29/03/2023 05:30,11.5
29/03/2023 05:45,11.5
29/03/2023 06:00,11.8
29/03/2023 06:15,12
29/03/2023 06:30,12
29/03/2023 06:45,11.8
29/03/2023 07:00,13
29/03/2023 07:15,14.4
29/03/2023 07:30,20.1
29/03/2023 07:45,28.3
29/03/2023 08:00,40.1
29/03/2023 08:15,43.8
29/03/2023 08:30,50.3
29/03/2023 08:45,52.56666667
29/03/2023 09:00,54.83333333
29/03/2023 09:15,57.1
29/03/2023 09:30,59
29/03/2023 09:45,54.4
29/03/2023 10:00,48.6
29/03/2023 10:15,54.4
29/03/2023 10:30,53.4
29/03/2023 10:45,53.6
29/03/2023 11:00,29.1
29/03/2023 11:15,31.1
29/03/2023 11:30,41.4
29/03/2023 11:45,17.8
29/03/2023 12:00,15.7
29/03/2023 12:15,39.6
29/03/2023 12:30,26
29/03/2023 12:45,21.6
29/03/2023 13:00,42.9
29/03/2023 13:15,77.5
29/03/2023 13:30,61.5
29/03/2023 13:45,62.1
29/03/2023 14:00,63.1
29/03/2023 14:15,70
29/03/2023 14:30,74.2
29/03/2023 14:45,81
29/03/2023 15:00,82.8
29/03/2023 15:15,71
29/03/2023 15:30,59.3
29/03/2023 15:45,72.2
29/03/2023 16:00,72
29/03/2023 16:15,66.4
29/03/2023 16:30,67.4
29/03/2023 16:45,59.3
29/03/2023 17:00,46.4
29/03/2023 17:15,39.9
29/03/2023 17:30,42.1
29/03/2023 17:45,39.6
29/03/2023 18:00,29.1
29/03/2023 18:15,23.4
29/03/2023 18:30,22
29/03/2023 18:45,27.3
29/03/2023 19:00,17.4
29/03/2023 19:15,9
29/03/2023 19:30,5.7
29/03/2023 19:45,6.4
29/03/2023 20:00,30.4
29/03/2023 20:15,36.1
29/03/2023 20:30,44.8
29/03/2023 20:45,47.5
29/03/2023 21:00,45.9
29/03/2023 21:15,47.8
29/03/2023 21:30,46.1
29/03/2023 21:45,45.7
29/03/2023 22:00,43.7
29/03/2023 22:15,41.3
29/03/2023 22:30,38.7
29/03/2023 22:45,33.1
29/03/2023 23:00,29
29/03/2023 23:15,28.8
29/03/2023 23:30,29.1
29/03/2023 23:45,24.9
30/03/2023 00:00,20.5
30/03/2023 00:15,16.1
30/03/2023 00:30,11.1
30/03/2023 00:45,4.8
30/03/2023 01:00,2.3
30/03/2023 01:15,2
30/03/2023 01:30,2
30/03/2023 01:45,1.7
30/03/2023 02:00,1.7
30/03/2023 02:15,2
30/03/2023 02:30,1.7
30/03/2023 02:45,1.4
30/03/2023 03:00,2
30/03/2023 03:15,1.6
30/03/2023 03:30,1.8
30/03/2023 03:45,1.1
30/03/2023 04:00,1.4
30/03/2023 04:15,1.9
30/03/2023 04:30,1
30/03/2023 04:45,1.6
30/03/2023 05:00,1.7
30/03/2023 05:15,1.4
30/03/2023 05:30,1.7
30/03/2023 05:45,1.6
30/03/2023 06:00,1.6
30/03/2023 06:15,2.3
30/03/2023 06:30,1.5
30/03/2023 06:45,2.3
30/03/2023 07:00,2.9
30/03/2023 07:15,2.5
30/03/2023 07:30,3.4
30/03/2023 07:45,3.7
30/03/2023 08:00,6.9
30/03/2023 08:15,17.8
30/03/2023 08:30,31.7
30/03/2023 08:45,34.66666667
30/03/2023 09:00,37.63333333
30/03/2023 09:15,40.6
30/03/2023 09:30,28.2
30/03/2023 09:45,13.3
30/03/2023 10:00,15.1
30/03/2023 10:15,47.3
30/03/2023 10:30,56.8
30/03/2023 10:45,49.7
30/03/2023 11:00,33.8
30/03/2023 11:15,43.9
30/03/2023 11:30,44.2
30/03/2023 11:45,43.9
30/03/2023 12:00,41
30/03/2023 12:15,51.9
30/03/2023 12:30,50.6
30/03/2023 12:45,47.1
30/03/2023 13:00,52.1
30/03/2023 13:15,59.1
30/03/2023 13:30,56.9
30/03/2023 13:45,49.2
30/03/2023 14:00,62.1
30/03/2023 14:15,70.8
30/03/2023 14:30,77.7
30/03/2023 14:45,74.8
30/03/2023 15:00,66.7
30/03/2023 15:15,51.6
30/03/2023 15:30,40.2
30/03/2023 15:45,54
30/03/2023 16:00,57.6
30/03/2023 16:15,53.5
30/03/2023 16:30,50.2
30/03/2023 16:45,57.1
30/03/2023 17:00,63.6
30/03/2023 17:15,63.2
30/03/2023 17:30,68.1
30/03/2023 17:45,66.7
30/03/2023 18:00,65.3
30/03/2023 18:15,62.1
30/03/2023 18:30,61
30/03/2023 18:45,63.4
30/03/2023 19:00,60
30/03/2023 19:15,58.1
30/03/2023 19:30,62
30/03/2023 19:45,67.1
30/03/2023 20:00,63.1
30/03/2023 20:15,56.3
30/03/2023 20:30,54.1
30/03/2023 20:45,55.4
30/03/2023 21:00,55.9
30/03/2023 21:15,54.7
30/03/2023 21:30,52.1
30/03/2023 21:45,53.8
30/03/2023 22:00,54.6
30/03/2023 22:15,50.8
30/03/2023 22:30,51.5
30/03/2023 22:45,56.7
30/03/2023 23:00,56.8
30/03/2023 23:15,57.6
30/03/2023 23:30,55.5
30/03/2023 23:45,51.3
31/03/2023 00:00,40.7
31/03/2023 00:15,40.2
31/03/2023 00:30,41.3
31/03/2023 00:45,37.7
31/03/2023 01:00,36.6
31/03/2023 01:15,35.1
31/03/2023 01:30,35.6
31/03/2023 01:45,38.8
31/03/2023 02:00,40.9
31/03/2023 02:15,41.9
31/03/2023 02:30,40.3
31/03/2023 02:45,38.5
31/03/2023 03:00,37.2
31/03/2023 03:15,34.1
31/03/2023 03:30,25.6
31/03/2023 03:45,24.9
31/03/2023 04:00,25.1
31/03/2023 04:15,27.9
31/03/2023 04:30,28.2
31/03/2023 04:45,25.8
31/03/2023 05:00,10.6
31/03/2023 05:15,28.4
31/03/2023 05:30,35.7
31/03/2023 05:45,37.2
31/03/2023 06:00,38.8
31/03/2023 06:15,39.5
31/03/2023 06:30,35.7
31/03/2023 06:45,30.5
31/03/2023 07:00,25.4
31/03/2023 07:15,27.5
31/03/2023 07:30,23.5
31/03/2023 07:45,30.2
31/03/2023 08:00,42.1
31/03/2023 08:15,43.8
31/03/2023 08:30,42.5
31/03/2023 08:45,42.8
31/03/2023 09:00,43.1
31/03/2023 09:15,43.4
31/03/2023 09:30,44.1
31/03/2023 09:45,48.5
31/03/2023 10:00,51.9
31/03/2023 10:15,53.4
31/03/2023 10:30,54.6
31/03/2023 10:45,60.5
31/03/2023 11:00,64.5
31/03/2023 11:15,66
31/03/2023 11:30,53.5
31/03/2023 11:45,18.4
31/03/2023 12:00,16.1
31/03/2023 12:15,55.9
31/03/2023 12:30,55.2
31/03/2023 12:45,45.4
31/03/2023 13:00,48.4
31/03/2023 13:15,53.6
31/03/2023 13:30,64.2
31/03/2023 13:45,64.4
31/03/2023 14:00,52.9
31/03/2023 14:15,64.5
31/03/2023 14:30,69.3
31/03/2023 14:45,65.2
31/03/2023 15:00,60.5
31/03/2023 15:15,49.9
31/03/2023 15:30,29.5
31/03/2023 15:45,16.9
31/03/2023 16:00,13.7
31/03/2023 16:15,19.5
31/03/2023 16:30,36.6
31/03/2023 16:45,38.8
31/03/2023 17:00,37.4
31/03/2023 17:15,37.1
31/03/2023 17:30,36.8
31/03/2023 17:45,34.8
31/03/2023 18:00,37.6
31/03/2023 18:15,32.7
31/03/2023 18:30,28
31/03/2023 18:45,25.1
31/03/2023 19:00,24.7
31/03/2023 19:15,25
31/03/2023 19:30,23.3
31/03/2023 19:45,19.3
31/03/2023 20:00,2.1
31/03/2023 20:15,2.8
31/03/2023 20:30,8.1
31/03/2023 20:45,8.5
31/03/2023 21:00,8.2
31/03/2023 21:15,8.4
31/03/2023 21:30,9.9
31/03/2023 21:45,14.5
31/03/2023 22:00,21.4
31/03/2023 22:15,25.3
31/03/2023 22:30,26.2
31/03/2023 22:45,32
31/03/2023 23:00,35.5
31/03/2023 23:15,34.6
31/03/2023 23:30,31.3
31/03/2023 23:45,29.4
01/04/2023 00:00,27.5
01/04/2023 00:15,26.3
01/04/2023 00:30,31.4
01/04/2023 00:45,35.1
01/04/2023 01:00,36.9
01/04/2023 01:15,34.8
01/04/2023 01:30,37.2
01/04/2023 01:45,38.4
01/04/2023 02:00,38.7
01/04/2023 02:15,39.2
01/04/2023 02:30,34.6
01/04/2023 02:45,33.7
01/04/2023 03:00,31.6
01/04/2023 03:15,28.4
01/04/2023 03:30,24.4
01/04/2023 03:45,23.6
01/04/2023 04:00,17.2
01/04/2023 04:15,16.4
01/04/2023 04:30,20.9
01/04/2023 04:45,14.6
01/04/2023 05:00,8.8
01/04/2023 05:15,8.5
01/04/2023 05:30,10.8
01/04/2023 05:45,12.6
01/04/2023 06:00,13.9
01/04/2023 06:15,20.1
01/04/2023 06:30,15.2
01/04/2023 06:45,15
01/04/2023 07:00,19.4
01/04/2023 07:15,14.4
01/04/2023 07:30,21.4
01/04/2023 07:45,27.9
01/04/2023 08:00,31.1
01/04/2023 08:15,31.1
01/04/2023 08:30,30.6
01/04/2023 08:45,31.76666667
01/04/2023 09:00,32.93333333
01/04/2023 09:15,34.1
01/04/2023 09:30,37
01/04/2023 09:45,38.3
01/04/2023 10:00,38.9
01/04/2023 10:15,42.7
01/04/2023 10:30,45.7
01/04/2023 10:45,49.1
01/04/2023 11:00,53.3
01/04/2023 11:15,55.5
01/04/2023 11:30,57.7
01/04/2023 11:45,60
01/04/2023 12:00,61.2
01/04/2023 12:15,62.3
01/04/2023 12:30,66.1
01/04/2023 12:45,65
01/04/2023 13:00,64.4
01/04/2023 13:15,59
01/04/2023 13:30,62.4
01/04/2023 13:45,66.9
01/04/2023 14:00,67.8
01/04/2023 14:15,68.9
01/04/2023 14:30,69.2
01/04/2023 14:45,71.4
01/04/2023 15:00,70.9
01/04/2023 15:15,71.8
01/04/2023 15:30,74.9
01/04/2023 15:45,74.7
01/04/2023 16:00,72.5
01/04/2023 16:15,71
01/04/2023 16:30,66.5
01/04/2023 16:45,66.8
01/04/2023 17:00,64.3
01/04/2023 17:15,61.8
01/04/2023 17:30,59.5
01/04/2023 17:45,57.5
01/04/2023 18:00,56.1
01/04/2023 18:15,62.7
01/04/2023 18:30,60.2
01/04/2023 18:45,52.5
01/04/2023 19:00,52.9
01/04/2023 19:15,49.9
01/04/2023 19:30,53
01/04/2023 19:45,52.2
01/04/2023 20:00,50.5
01/04/2023 20:15,47.8
01/04/2023 20:30,48
01/04/2023 20:45,39.3
01/04/2023 21:00,29.7
01/04/2023 21:15,24.5
01/04/2023 21:30,15.8
01/04/2023 21:45,28.6
01/04/2023 22:00,40.4
01/04/2023 22:15,28.3
01/04/2023 22:30,11.8
01/04/2023 22:45,13.2
01/04/2023 23:00,10
01/04/2023 23:15,5.8
01/04/2023 23:30,1.9
01/04/2023 23:45,2.6
02/04/2023 00:00,3.4
02/04/2023 00:15,2.3
02/04/2023 00:30,1.9
02/04/2023 00:45,1.9
02/04/2023 01:00,2.1
02/04/2023 01:15,1.8
02/04/2023 01:30,1.6
02/04/2023 01:45,1.8
02/04/2023 02:00,2.7
02/04/2023 02:15,2.4
02/04/2023 02:30,3
02/04/2023 02:45,2.3
02/04/2023 03:00,2
02/04/2023 03:15,2.3
02/04/2023 03:30,1.6
02/04/2023 03:45,1.8
02/04/2023 04:00,1.8
02/04/2023 04:15,1.4
02/04/2023 04:30,1.6
02/04/2023 04:45,1.7
02/04/2023 05:00,1.6
02/04/2023 05:15,1.8
02/04/2023 05:30,1.4
02/04/2023 05:45,1.4
02/04/2023 06:00,1.5
02/04/2023 06:15,2.7
02/04/2023 06:30,3.7
02/04/2023 06:45,5.6
02/04/2023 07:00,7.9
02/04/2023 07:15,7.4
02/04/2023 07:30,6.8
02/04/2023 07:45,8.3
02/04/2023 08:00,9.6
02/04/2023 08:15,25.2
02/04/2023 08:30,37.2
02/04/2023 08:45,40.36666667
02/04/2023 09:00,43.53333333
02/04/2023 09:15,46.7
02/04/2023 09:30,53.4
02/04/2023 09:45,55.7
02/04/2023 10:00,56.1
02/04/2023 10:15,59.8
02/04/2023 10:30,60.4
02/04/2023 10:45,63.2
02/04/2023 11:00,63
02/04/2023 11:15,65.1
02/04/2023 11:30,67.3
02/04/2023 11:45,68.6
02/04/2023 12:00,67.1
02/04/2023 12:15,65.8
02/04/2023 12:30,66.1
02/04/2023 12:45,66.1
02/04/2023 13:00,66.5
02/04/2023 13:15,66.5
02/04/2023 13:30,66.4
02/04/2023 13:45,67.4
02/04/2023 14:00,69
02/04/2023 14:15,67.4
02/04/2023 14:30,69.4
02/04/2023 14:45,71.6
02/04/2023 15:00,72.3
02/04/2023 15:15,71.6
02/04/2023 15:30,72.8
02/04/2023 15:45,73.6
02/04/2023 16:00,73.5
02/04/2023 16:15,71.9
02/04/2023 16:30,71.3
02/04/2023 16:45,69.1
02/04/2023 17:00,65.4
02/04/2023 17:15,63.2
02/04/2023 17:30,62.4
02/04/2023 17:45,62.8
02/04/2023 18:00,57.7
02/04/2023 18:15,52.7
02/04/2023 18:30,41.2
02/04/2023 18:45,40.9
02/04/2023 19:00,42.5
02/04/2023 19:15,40.2
02/04/2023 19:30,43.3
02/04/2023 19:45,50.9
02/04/2023 20:00,51.7
02/04/2023 20:15,52.2
02/04/2023 20:30,53.6
02/04/2023 20:45,45
02/04/2023 21:00,40.3
02/04/2023 21:15,35.5
02/04/2023 21:30,14.7
02/04/2023 21:45,2
02/04/2023 22:00,6
02/04/2023 22:15,9.4
02/04/2023 22:30,14.4
02/04/2023 22:45,15.8
02/04/2023 23:00,7.9
02/04/2023 23:15,3.9
02/04/2023 23:30,4
02/04/2023 23:45,2.8
03/04/2023 00:00,3.8
03/04/2023 00:15,5.6
03/04/2023 00:30,8.1
03/04/2023 00:45,6.8
03/04/2023 01:00,4.6
03/04/2023 01:15,2.2
03/04/2023 01:30,1.9
03/04/2023 01:45,1.5
03/04/2023 02:00,1.1
03/04/2023 02:15,1.4
03/04/2023 02:30,1.4
03/04/2023 02:45,1.8
03/04/2023 03:00,2.3
03/04/2023 03:15,2.7
03/04/2023 03:30,2.3
03/04/2023 03:45,3.8
03/04/2023 04:00,3.5
03/04/2023 04:15,2.4
03/04/2023 04:30,1.5
03/04/2023 04:45,1.8
03/04/2023 05:00,1.8
03/04/2023 05:15,0.6
03/04/2023 05:30,1.2
03/04/2023 05:45,1.5
03/04/2023 06:00,1.2
03/04/2023 06:15,1.6
03/04/2023 06:30,1.9
03/04/2023 06:45,1.9
03/04/2023 07:00,2.5
03/04/2023 07:15,5.1
03/04/2023 07:30,9.2
03/04/2023 07:45,15
03/04/2023 08:00,26.1
03/04/2023 08:15,35.4
03/04/2023 08:30,49.8
03/04/2023 08:45,54.06666667
03/04/2023 09:00,58.33333334
03/04/2023 09:15,62.6
03/04/2023 09:30,63.3
03/04/2023 09:45,63.6
03/04/2023 10:00,68
03/04/2023 10:15,70.2
03/04/2023 10:30,68.8
03/04/2023 10:45,64.1
03/04/2023 11:00,63.4
03/04/2023 11:15,64.1
03/04/2023 11:30,65
03/04/2023 11:45,65.4
03/04/2023 12:00,63.9
03/04/2023 12:15,62.5
03/04/2023 12:30,62.2
03/04/2023 12:45,61.6
03/04/2023 13:00,62.2
03/04/2023 13:15,62.7
03/04/2023 13:30,63.3
03/04/2023 13:45,64.4
03/04/2023 14:00,63.3
03/04/2023 14:15,61.9
03/04/2023 14:30,61.3
03/04/2023 14:45,61.8
03/04/2023 15:00,61.9
03/04/2023 15:15,63
03/04/2023 15:30,66.2
03/04/2023 15:45,67
03/04/2023 16:00,66.7
03/04/2023 16:15,64.8
03/04/2023 16:30,67.3
03/04/2023 16:45,66.9
03/04/2023 17:00,64.5
03/04/2023 17:15,61.2
03/04/2023 17:30,64.3
03/04/2023 17:45,58.2
03/04/2023 18:00,53.1
03/04/2023 18:15,45.8
03/04/2023 18:30,35.2
03/04/2023 18:45,19.5
03/04/2023 19:00,6.8
03/04/2023 19:15,3.7
03/04/2023 19:30,2.5
03/04/2023 19:45,2.1
03/04/2023 20:00,1.6
03/04/2023 20:15,1.9
03/04/2023 20:30,1.8
03/04/2023 20:45,1.9
03/04/2023 21:00,1.5
03/04/2023 21:15,1.5
03/04/2023 21:30,1.1
03/04/2023 21:45,0.8
03/04/2023 22:00,1
03/04/2023 22:15,1.2
03/04/2023 22:30,1.7
03/04/2023 22:45,2.4
03/04/2023 23:00,2.1
03/04/2023 23:15,1.9
03/04/2023 23:30,1.8
03/04/2023 23:45,1.8
04/04/2023 00:00,1.8
04/04/2023 00:15,1.9
04/04/2023 00:30,1.5
04/04/2023 00:45,1.5
04/04/2023 01:00,1.7
04/04/2023 01:15,1
04/04/2023 01:30,0.9
04/04/2023 01:45,1.6
04/04/2023 02:00,1.3
04/04/2023 02:15,1.2
04/04/2023 02:30,1.7
04/04/2023 02:45,1.7
04/04/2023 03:00,1.8
04/04/2023 03:15,1.7
04/04/2023 03:30,1.8
04/04/2023 03:45,1.8
04/04/2023 04:00,1.6
04/04/2023 04:15,1.6
04/04/2023 04:30,1.7
04/04/2023 04:45,1.5
04/04/2023 05:00,1.1
04/04/2023 05:15,1.4
04/04/2023 05:30,1.4
04/04/2023 05:45,1.2
04/04/2023 06:00,2.3
04/04/2023 06:15,1.6
04/04/2023 06:30,1.4
04/04/2023 06:45,1.3
04/04/2023 07:00,3.5
04/04/2023 07:15,9.3
04/04/2023 07:30,13.8
04/04/2023 07:45,15.1
04/04/2023 08:00,20.3
04/04/2023 08:15,30
04/04/2023 08:30,37
04/04/2023 08:45,42.9
04/04/2023 09:00,48.8
04/04/2023 09:15,54.7
04/04/2023 09:30,59
04/04/2023 09:45,63
04/04/2023 10:00,64.1
04/04/2023 10:15,67.2
04/04/2023 10:30,73.9
04/04/2023 10:45,80.9
04/04/2023 11:00,83.7
04/04/2023 11:15,83.5
04/04/2023 11:30,83.8
04/04/2023 11:45,75.1
04/04/2023 12:00,70.1
04/04/2023 12:15,67.3
04/04/2023 12:30,69.1
04/04/2023 12:45,68.4
04/04/2023 13:00,66.7
04/04/2023 13:15,69
04/04/2023 13:30,70.4
04/04/2023 13:45,73.6
04/04/2023 14:00,76.5
04/04/2023 14:15,73.8
04/04/2023 14:30,70.4
04/04/2023 14:45,67.7
04/04/2023 15:00,67.2
04/04/2023 15:15,66.2
04/04/2023 15:30,67.9
04/04/2023 15:45,69.8
04/04/2023 16:00,68.5
04/04/2023 16:15,65.3
04/04/2023 16:30,66.1
04/04/2023 16:45,63.5
04/04/2023 17:00,59.1
04/04/2023 17:15,62.8
04/04/2023 17:30,59.3
04/04/2023 17:45,57.6
04/04/2023 18:00,55.2
04/04/2023 18:15,51.5
04/04/2023 18:30,51
04/04/2023 18:45,53.2
04/04/2023 19:00,56
04/04/2023 19:15,53.4
04/04/2023 19:30,58.9
04/04/2023 19:45,70.4
04/04/2023 20:00,70.8
04/04/2023 20:15,68.2
04/04/2023 20:30,68.7
04/04/2023 20:45,68.5
04/04/2023 21:00,65.9
04/04/2023 21:15,67.6
04/04/2023 21:30,64.4
04/04/2023 21:45,60.3
04/04/2023 22:00,56.5
04/04/2023 22:15,50.2
04/04/2023 22:30,41.4
04/04/2023 22:45,42.7
04/04/2023 23:00,39.8
04/04/2023 23:15,36.6
04/04/2023 23:30,33.5
04/04/2023 23:45,31.3
05/04/2023 00:00,28.7
05/04/2023 00:15,29.4
05/04/2023 00:30,34.3
05/04/2023 00:45,30.6
05/04/2023 01:00,27
05/04/2023 01:15,25.8
05/04/2023 01:30,36.7
05/04/2023 01:45,35.4
05/04/2023 02:00,36.8
05/04/2023 02:15,40.8
05/04/2023 02:30,40.1
05/04/2023 02:45,25.4
05/04/2023 03:00,21.4
05/04/2023 03:15,18.2
05/04/2023 03:30,15.4
05/04/2023 03:45,13.4
05/04/2023 04:00,12.9
05/04/2023 04:15,10
05/04/2023 04:30,6.9
05/04/2023 04:45,8.5
05/04/2023 05:00,8.8
05/04/2023 05:15,3.9
05/04/2023 05:30,1.7
05/04/2023 05:45,1.9
05/04/2023 06:00,2.3
05/04/2023 06:15,2.1
05/04/2023 06:30,1.7
05/04/2023 06:45,2.6
05/04/2023 07:00,3
05/04/2023 07:15,11.1
05/04/2023 07:30,22.4
05/04/2023 07:45,31.8
05/04/2023 08:00,38.7
05/04/2023 08:15,46.5
05/04/2023 08:30,51.8
05/04/2023 08:45,54.43333334
05/04/2023 09:00,57.06666667
05/04/2023 09:15,59.7
05/04/2023 09:30,61.9
05/04/2023 09:45,62.8
05/04/2023 10:00,63.1
05/04/2023 10:15,66.7
05/04/2023 10:30,66.8
05/04/2023 10:45,67.4
05/04/2023 11:00,67.6
05/04/2023 11:15,69.2
05/04/2023 11:30,72.7
05/04/2023 11:45,68.9
05/04/2023 12:00,66.7
05/04/2023 12:15,63.4
05/04/2023 12:30,63.5
05/04/2023 12:45,62.4
05/04/2023 13:00,63.4
05/04/2023 13:15,62
05/04/2023 13:30,61.1
05/04/2023 13:45,60.8
05/04/2023 14:00,62.7
05/04/2023 14:15,58.6
05/04/2023 14:30,60.7
05/04/2023 14:45,60.9
05/04/2023 15:00,61.1
05/04/2023 15:15,60.7
05/04/2023 15:30,62.3
05/04/2023 15:45,59.6
05/04/2023 16:00,58.2
05/04/2023 16:15,59.6
05/04/2023 16:30,60.2
05/04/2023 16:45,58.6
05/04/2023 17:00,56.8
05/04/2023 17:15,54.1
05/04/2023 17:30,56.5
05/04/2023 17:45,51.1
05/04/2023 18:00,46.1
05/04/2023 18:15,42.9
05/04/2023 18:30,32.4
05/04/2023 18:45,23.2
05/04/2023 19:00,18.1
05/04/2023 19:15,5.4
05/04/2023 19:30,1.6
05/04/2023 19:45,2
05/04/2023 20:00,3.7
05/04/2023 20:15,20.2
05/04/2023 20:30,32
05/04/2023 20:45,40.8
05/04/2023 21:00,47.3
05/04/2023 21:15,38
05/04/2023 21:30,5
05/04/2023 21:45,1.5
05/04/2023 22:00,1.7
05/04/2023 22:15,1.2
05/04/2023 22:30,1.3
05/04/2023 22:45,2.3
05/04/2023 23:00,1.4
05/04/2023 23:15,2.2
05/04/2023 23:30,2.5
05/04/2023 23:45,1.8
06/04/2023 00:00,1.6
06/04/2023 00:15,1.5
06/04/2023 00:30,1.5
06/04/2023 00:45,1.3
06/04/2023 01:00,1.9
06/04/2023 01:15,1.9
06/04/2023 01:30,1.7
06/04/2023 01:45,1.9
06/04/2023 02:00,1.5
06/04/2023 02:15,2.2
06/04/2023 02:30,1.9
06/04/2023 02:45,1
06/04/2023 03:00,1.1
06/04/2023 03:15,1.4
06/04/2023 03:30,1.3
06/04/2023 03:45,1
06/04/2023 04:00,1.5
06/04/2023 04:15,1.7
06/04/2023 04:30,2.1
06/04/2023 04:45,1.8
06/04/2023 05:00,1.8
06/04/2023 05:15,1.5
06/04/2023 05:30,2.2
06/04/2023 05:45,1.5
06/04/2023 06:00,1.4
06/04/2023 06:15,1.4
06/04/2023 06:30,1.9
06/04/2023 06:45,2.4
06/04/2023 07:00,3.8
06/04/2023 07:15,5.4
06/04/2023 07:30,6.5
06/04/2023 07:45,9.3
06/04/2023 08:00,13.7
06/04/2023 08:15,21.5
06/04/2023 08:30,27
06/04/2023 08:45,31.7
06/04/2023 09:00,36.4
06/04/2023 09:15,41.1
06/04/2023 09:30,33.3
06/04/2023 09:45,21.6
06/04/2023 10:00,19.4
06/04/2023 10:15,31.1
06/04/2023 10:30,35.9
06/04/2023 10:45,26.1
06/04/2023 11:00,11.5
06/04/2023 11:15,24.8
06/04/2023 11:30,20.9
06/04/2023 11:45,18.8
06/04/2023 12:00,32.4
06/04/2023 12:15,48.4
06/04/2023 12:30,48.8
06/04/2023 12:45,49.1
06/04/2023 13:00,51.5
06/04/2023 13:15,54
06/04/2023 13:30,53
06/04/2023 13:45,52.7
06/04/2023 14:00,61.1
06/04/2023 14:15,64.9
06/04/2023 14:30,70.2
06/04/2023 14:45,71.1
06/04/2023 15:00,68.6
06/04/2023 15:15,65.7
06/04/2023 15:30,65.4
06/04/2023 15:45,65
06/04/2023 16:00,62.7
06/04/2023 16:15,63
06/04/2023 16:30,64.3
06/04/2023 16:45,64.8
06/04/2023 17:00,63.2
06/04/2023 17:15,64.4
06/04/2023 17:30,58.8
06/04/2023 17:45,58.6
06/04/2023 18:00,58.8
06/04/2023 18:15,56.9
06/04/2023 18:30,54.3
06/04/2023 18:45,49.6
06/04/2023 19:00,50.9
06/04/2023 19:15,51.5
06/04/2023 19:30,38.7
06/04/2023 19:45,23.5
06/04/2023 20:00,19.7
06/04/2023 20:15,26.9
06/04/2023 20:30,23.8
06/04/2023 20:45,16.8
06/04/2023 21:00,12.7
06/04/2023 21:15,18.1
06/04/2023 21:30,13.5
06/04/2023 21:45,4.3
06/04/2023 22:00,2.7
06/04/2023 22:15,6.9
06/04/2023 22:30,2.8
06/04/2023 22:45,1.7
06/04/2023 23:00,0.9
06/04/2023 23:15,1.5
06/04/2023 23:30,1.3
06/04/2023 23:45,2.9
07/04/2023 00:00,3.3
07/04/2023 00:15,1.3
07/04/2023 00:30,1.1
07/04/2023 00:45,1.5
07/04/2023 01:00,1.5
07/04/2023 01:15,1.7
07/04/2023 01:30,2
07/04/2023 01:45,1.7
07/04/2023 02:00,1.7
07/04/2023 02:15,1.3
