From,NOX (ppb)
11/04/2023 11:15,18.8
11/04/2023 11:30,17.2
11/04/2023 11:45,16.625
11/04/2023 12:00,16.05
11/04/2023 12:15,15.475
11/04/2023 12:30,14.9
11/04/2023 12:45,14.7
11/04/2023 13:00,14.4
11/04/2023 13:15,14.2
11/04/2023 13:30,14.5
11/04/2023 13:45,15
11/04/2023 14:00,14.6
11/04/2023 14:15,16
11/04/2023 14:30,15.9
11/04/2023 14:45,17
11/04/2023 15:00,17.1
11/04/2023 15:15,16.4
11/04/2023 15:30,17.1
11/04/2023 15:45,17.3
11/04/2023 16:00,16.5
11/04/2023 16:15,15.7
11/04/2023 16:30,15.1
11/04/2023 16:45,16
11/04/2023 17:00,17
11/04/2023 17:15,18.2
11/04/2023 17:30,19.5
11/04/2023 17:45,20
11/04/2023 18:00,20.2
11/04/2023 18:15,21.1
11/04/2023 18:30,22.3
11/04/2023 18:45,24.7
11/04/2023 19:00,27.5
11/04/2023 19:15,31.4
11/04/2023 19:30,35.3
11/04/2023 19:45,40.2
11/04/2023 20:00,43.9
11/04/2023 20:15,46.1
11/04/2023 20:30,49.4
11/04/2023 20:45,53
11/04/2023 21:00,61.5
11/04/2023 21:15,71.2
11/04/2023 21:30,75.8
11/04/2023 21:45,80
11/04/2023 22:00,82
11/04/2023 22:15,82.9
11/04/2023 22:30,82.5
11/04/2023 22:45,76.7
11/04/2023 23:00,69.6
11/04/2023 23:15,61.3
11/04/2023 23:30,52.1
11/04/2023 23:45,46.1
12/04/2023 00:00,43
12/04/2023 00:15,40.1
12/04/2023 00:30,37.5
12/04/2023 00:45,34.8
12/04/2023 01:00,32.8
12/04/2023 01:15,32.5
12/04/2023 01:30,33.3
12/04/2023 01:45,34.8
12/04/2023 02:00,37.9
12/04/2023 02:15,41.6
12/04/2023 02:30,45
12/04/2023 02:45,48.1
12/04/2023 03:00,52.5
12/04/2023 03:15,59.3
12/04/2023 03:30,59
12/04/2023 03:45,52.5
12/04/2023 04:00,48
12/04/2023 04:15,45.9
12/04/2023 04:30,42.9
12/04/2023 04:45,42.5
12/04/2023 05:00,45.4
12/04/2023 05:15,50.1
12/04/2023 05:30,55.3
12/04/2023 05:45,59.1
12/04/2023 06:00,62.1
12/04/2023 06:15,64.9
12/04/2023 06:30,62.3
12/04/2023 06:45,51.7
12/04/2023 07:00,46.4
12/04/2023 07:15,43.7
12/04/2023 07:30,40.6
12/04/2023 07:45,38.4
12/04/2023 08:00,38
12/04/2023 08:15,38.8
12/04/2023 08:30,38.3
12/04/2023 08:45,36.3
12/04/2023 09:00,33.7
12/04/2023 09:15,29.9
12/04/2023 09:30,27.4
12/04/2023 09:45,25.5
12/04/2023 10:00,24.5
12/04/2023 10:15,24.3
12/04/2023 10:30,24.2
12/04/2023 10:45,24.2
12/04/2023 11:00,23.7
12/04/2023 11:15,22.2
12/04/2023 11:30,20.4
12/04/2023 11:45,19.6
12/04/2023 12:00,18.8
12/04/2023 12:15,18
12/04/2023 12:30,17.2
12/04/2023 12:45,17.1
12/04/2023 13:00,17.1
12/04/2023 13:15,17.7
12/04/2023 13:30,17.5
12/04/2023 13:45,17.6
12/04/2023 14:00,17.6
12/04/2023 14:15,17.8
12/04/2023 14:30,17
12/04/2023 14:45,17.2
12/04/2023 15:00,17.1
12/04/2023 15:15,17.4
12/04/2023 15:30,17.4
12/04/2023 15:45,17.1
12/04/2023 16:00,17.6
12/04/2023 16:15,17.1
12/04/2023 16:30,17.4
12/04/2023 16:45,17.6
12/04/2023 17:00,18
12/04/2023 17:15,18.4
12/04/2023 17:30,19.4
12/04/2023 17:45,20.2
12/04/2023 18:00,21.2
12/04/2023 18:15,23.1
12/04/2023 18:30,25.6
12/04/2023 18:45,28
12/04/2023 19:00,29.2
12/04/2023 19:15,30.1
12/04/2023 19:30,30.8
12/04/2023 19:45,33.6
12/04/2023 20:00,39.2
12/04/2023 20:15,44.5
12/04/2023 20:30,49.5
12/04/2023 20:45,54.4
12/04/2023 21:00,54.2
12/04/2023 21:15,53
12/04/2023 21:30,53.3
12/04/2023 21:45,54.6
12/04/2023 22:00,55.3
12/04/2023 22:15,56.2
12/04/2023 22:30,58.2
12/04/2023 22:45,64.1
12/04/2023 23:00,72.6
12/04/2023 23:15,77.2
12/04/2023 23:30,74.2
12/04/2023 23:45,70.3
13/04/2023 00:00,66.5
13/04/2023 00:15,57.4
13/04/2023 00:30,48
13/04/2023 00:45,41.8
13/04/2023 01:00,39.3
13/04/2023 01:15,38.2
13/04/2023 01:30,37.9
13/04/2023 01:45,36.8
13/04/2023 02:00,36.9
13/04/2023 02:15,36.8
13/04/2023 02:30,35.8
13/04/2023 02:45,34.6
13/04/2023 03:00,34.2
13/04/2023 03:15,35.6
13/04/2023 03:30,37.9
13/04/2023 03:45,39.9
13/04/2023 04:00,40.8
13/04/2023 04:15,41.2
13/04/2023 04:30,42.2
13/04/2023 04:45,44.4
13/04/2023 05:00,47.5
13/04/2023 05:15,50.7
13/04/2023 05:30,54.5
13/04/2023 05:45,58.8
13/04/2023 06:00,65.2
13/04/2023 06:15,73.4
13/04/2023 06:30,80
13/04/2023 06:45,88.9
13/04/2023 07:00,98.4
13/04/2023 07:15,100.6
13/04/2023 07:30,79.4
13/04/2023 07:45,51.2
13/04/2023 08:00,41.7
13/04/2023 08:15,38
13/04/2023 08:30,36.7
13/04/2023 08:45,36
13/04/2023 09:00,34.4
13/04/2023 09:15,33
13/04/2023 09:30,31.8
13/04/2023 09:45,31
13/04/2023 10:00,31.4
13/04/2023 10:15,30.4
13/04/2023 10:30,29.3
13/04/2023 10:45,29.1
13/04/2023 11:00,28.5
13/04/2023 11:15,27
13/04/2023 11:30,26.3
13/04/2023 11:45,24.9
13/04/2023 12:00,23.5
13/04/2023 12:15,22.1
13/04/2023 12:30,20.7
13/04/2023 12:45,19.8
13/04/2023 13:00,18.1
13/04/2023 13:15,17.9
13/04/2023 13:30,18.2
13/04/2023 13:45,17.8
13/04/2023 14:00,17.3
13/04/2023 14:15,17.9
13/04/2023 14:30,18.2
13/04/2023 14:45,18.8
13/04/2023 15:00,15.9
13/04/2023 15:15,12.8
13/04/2023 15:30,13.2
13/04/2023 15:45,14.8
13/04/2023 16:00,16.4
13/04/2023 16:15,16.9
13/04/2023 16:30,17.9
13/04/2023 16:45,18.2
13/04/2023 17:00,18.6
13/04/2023 17:15,17.9
13/04/2023 17:30,18.4
13/04/2023 17:45,19.5
13/04/2023 18:00,21.3
13/04/2023 18:15,23.1
13/04/2023 18:30,24.5
13/04/2023 18:45,25.6
13/04/2023 19:00,26.6
13/04/2023 19:15,27.7
13/04/2023 19:30,30.5
13/04/2023 19:45,38.3
13/04/2023 20:00,50.7
13/04/2023 20:15,50.7
13/04/2023 20:30,47.7
13/04/2023 20:45,44.1
13/04/2023 21:00,42.4
13/04/2023 21:15,41.5
13/04/2023 21:30,40.5
13/04/2023 21:45,39.1
13/04/2023 22:00,39.1
13/04/2023 22:15,41.8
13/04/2023 22:30,46.3
13/04/2023 22:45,52.6
13/04/2023 23:00,55
13/04/2023 23:15,57.4
13/04/2023 23:30,61.3
13/04/2023 23:45,64.9
14/04/2023 00:00,68.8
14/04/2023 00:15,72.1
14/04/2023 00:30,75.5
14/04/2023 00:45,76.2
14/04/2023 01:00,75
14/04/2023 01:15,73.8
14/04/2023 01:30,70.9
14/04/2023 01:45,66.2
14/04/2023 02:00,59.6
14/04/2023 02:15,53.7
14/04/2023 02:30,50.2
14/04/2023 02:45,51
14/04/2023 03:00,57
14/04/2023 03:15,64
14/04/2023 03:30,67.9
14/04/2023 03:45,69.7
14/04/2023 04:00,71.7
14/04/2023 04:15,75.7
14/04/2023 04:30,75.6
14/04/2023 04:45,73.1
14/04/2023 05:00,72.5
14/04/2023 05:15,71.2
14/04/2023 05:30,71.9
14/04/2023 05:45,72.3
14/04/2023 06:00,72.9
14/04/2023 06:15,73.2
14/04/2023 06:30,73.1
14/04/2023 06:45,69.4
14/04/2023 07:00,64.2
14/04/2023 07:15,57.3
14/04/2023 07:30,51.6
14/04/2023 07:45,48.8
14/04/2023 08:00,45.5
14/04/2023 08:15,39.4
14/04/2023 08:30,34.8
14/04/2023 08:45,32.1
14/04/2023 09:00,29.9
14/04/2023 09:15,29
14/04/2023 09:30,28.6
14/04/2023 09:45,28.7
14/04/2023 10:00,29.7
14/04/2023 10:15,33
14/04/2023 10:30,33.8
14/04/2023 10:45,37.2
14/04/2023 11:00,51.3
14/04/2023 11:15,59.8
14/04/2023 11:30,87.2
14/04/2023 11:45,77.15
14/04/2023 12:00,67.1
14/04/2023 12:15,57.05
14/04/2023 12:30,47
14/04/2023 12:45,46.3
14/04/2023 13:00,44.2
14/04/2023 13:15,42.3
14/04/2023 13:30,39.2
14/04/2023 13:45,35.8
14/04/2023 14:00,33.9
14/04/2023 14:15,31.2
14/04/2023 14:30,28.8
14/04/2023 14:45,27.4
14/04/2023 15:00,24.7
14/04/2023 15:15,22.2
14/04/2023 15:30,20.7
14/04/2023 15:45,20.1
14/04/2023 16:00,19.5
14/04/2023 16:15,19
14/04/2023 16:30,18.8
14/04/2023 16:45,18.7
14/04/2023 17:00,19.1
14/04/2023 17:15,19
14/04/2023 17:30,20
14/04/2023 17:45,20.4
14/04/2023 18:00,20.4
14/04/2023 18:15,22.5
14/04/2023 18:30,24.3
14/04/2023 18:45,26.7
14/04/2023 19:00,28.4
14/04/2023 19:15,29.1
14/04/2023 19:30,29.1
14/04/2023 19:45,28
14/04/2023 20:00,28
14/04/2023 20:15,30
14/04/2023 20:30,33.1
14/04/2023 20:45,35.2
14/04/2023 21:00,36.4
14/04/2023 21:15,35.4
14/04/2023 21:30,32.8
14/04/2023 21:45,30.8
14/04/2023 22:00,30.7
14/04/2023 22:15,31.8
14/04/2023 22:30,32.5
14/04/2023 22:45,33.1
14/04/2023 23:00,33.6
14/04/2023 23:15,35.3
14/04/2023 23:30,39.1
14/04/2023 23:45,45.3
15/04/2023 00:00,50.9
15/04/2023 00:15,53
15/04/2023 00:30,56.2
15/04/2023 00:45,62.3
15/04/2023 01:00,68.3
15/04/2023 01:15,75.2
15/04/2023 01:30,81.6
15/04/2023 01:45,84.2
15/04/2023 02:00,85.4
15/04/2023 02:15,89.5
15/04/2023 02:30,96.7
15/04/2023 02:45,107.9
15/04/2023 03:00,121.8
15/04/2023 03:15,131.4
15/04/2023 03:30,133.9
15/04/2023 03:45,129.1
15/04/2023 04:00,123.1
15/04/2023 04:15,116.5
15/04/2023 04:30,108.5
15/04/2023 04:45,99.8
15/04/2023 05:00,90.6
15/04/2023 05:15,85.7
15/04/2023 05:30,80.6
15/04/2023 05:45,74.4
15/04/2023 06:00,70.3
15/04/2023 06:15,67.7
15/04/2023 06:30,66.2
15/04/2023 06:45,61.5
15/04/2023 07:00,54.1
15/04/2023 07:15,46.8
15/04/2023 07:30,40.4
15/04/2023 07:45,35.4
15/04/2023 08:00,31.7
15/04/2023 08:15,28.1
15/04/2023 08:30,25
15/04/2023 08:45,23.2
15/04/2023 09:00,22.2
15/04/2023 09:15,22.9
15/04/2023 09:30,24.5
15/04/2023 09:45,28.9
15/04/2023 10:00,34.6
15/04/2023 10:15,41.3
15/04/2023 10:30,37.9
15/04/2023 10:45,31.3
15/04/2023 11:00,27.8
15/04/2023 11:15,27.1
15/04/2023 11:30,26.1
15/04/2023 11:45,29.45
15/04/2023 12:00,32.8
15/04/2023 12:15,36.15
15/04/2023 12:30,39.5
15/04/2023 12:45,40.3
15/04/2023 13:00,43.8
15/04/2023 13:15,45.9
15/04/2023 13:30,43.4
15/04/2023 13:45,38.8
15/04/2023 14:00,35.2
15/04/2023 14:15,32.9
15/04/2023 14:30,31.1
15/04/2023 14:45,29.2
15/04/2023 15:00,28.1
15/04/2023 15:15,26.5
15/04/2023 15:30,25.1
15/04/2023 15:45,22.9
15/04/2023 16:00,21
15/04/2023 16:15,19.2
15/04/2023 16:30,17.9
15/04/2023 16:45,17.5
15/04/2023 17:00,18
15/04/2023 17:15,18.6
15/04/2023 17:30,19.4
15/04/2023 17:45,21.4
15/04/2023 18:00,23.7
15/04/2023 18:15,25.4
15/04/2023 18:30,27.4
15/04/2023 18:45,29.4
15/04/2023 19:00,32.4
15/04/2023 19:15,34.7
15/04/2023 19:30,35.3
15/04/2023 19:45,35.1
15/04/2023 20:00,36
15/04/2023 20:15,38.7
15/04/2023 20:30,40.6
15/04/2023 20:45,43.8
15/04/2023 21:00,48.1
15/04/2023 21:15,50
15/04/2023 21:30,46.8
15/04/2023 21:45,42.6
15/04/2023 22:00,38.3
15/04/2023 22:15,35.1
15/04/2023 22:30,34
15/04/2023 22:45,35.6
15/04/2023 23:00,39.4
15/04/2023 23:15,42.4
15/04/2023 23:30,42.8
15/04/2023 23:45,41.2
16/04/2023 00:00,39.2
16/04/2023 00:15,36.5
16/04/2023 00:30,34.7
16/04/2023 00:45,32.5
16/04/2023 01:00,28.7
16/04/2023 01:15,26.7
16/04/2023 01:30,27.2
16/04/2023 01:45,28.1
16/04/2023 02:00,28.9
16/04/2023 02:15,28.6
16/04/2023 02:30,28.3
16/04/2023 02:45,28.2
16/04/2023 03:00,27.4
16/04/2023 03:15,27.6
16/04/2023 03:30,28.3
16/04/2023 03:45,29
16/04/2023 04:00,29.9
16/04/2023 04:15,30
16/04/2023 04:30,30.4
16/04/2023 04:45,29.9
16/04/2023 05:00,28.5
16/04/2023 05:15,27
16/04/2023 05:30,24.6
16/04/2023 05:45,22.9
16/04/2023 06:00,22.3
16/04/2023 06:15,23.1
16/04/2023 06:30,22.5
16/04/2023 06:45,22.5
16/04/2023 07:00,23.4
16/04/2023 07:15,24.3
16/04/2023 07:30,25.5
16/04/2023 07:45,27
16/04/2023 08:00,26.4
16/04/2023 08:15,24.5
16/04/2023 08:30,22.4
16/04/2023 08:45,21.1
16/04/2023 09:00,20.5
16/04/2023 09:15,19.6
16/04/2023 09:30,18.6
16/04/2023 09:45,17.6
16/04/2023 10:00,18.1
16/04/2023 10:15,18.7
16/04/2023 10:30,18.1
16/04/2023 10:45,17.1
16/04/2023 11:00,16.5
16/04/2023 11:15,16.6
16/04/2023 11:30,17.5
16/04/2023 11:45,17.4
16/04/2023 12:00,17.3
16/04/2023 12:15,17.2
16/04/2023 12:30,17.1
16/04/2023 12:45,18.3
16/04/2023 13:00,20.1
16/04/2023 13:15,21.2
16/04/2023 13:30,22.6
16/04/2023 13:45,23.9
16/04/2023 14:00,23.6
16/04/2023 14:15,22.5
16/04/2023 14:30,20.8
16/04/2023 14:45,19.4
16/04/2023 15:00,18.5
16/04/2023 15:15,18
16/04/2023 15:30,17.5
16/04/2023 15:45,17
16/04/2023 16:00,16.9
16/04/2023 16:15,16.3
16/04/2023 16:30,15.7
16/04/2023 16:45,14.9
16/04/2023 17:00,15.1
16/04/2023 17:15,14.7
16/04/2023 17:30,15.6
16/04/2023 17:45,16.7
16/04/2023 18:00,17.5
16/04/2023 18:15,18.3
16/04/2023 18:30,19
16/04/2023 18:45,22.8
16/04/2023 19:00,28.1
16/04/2023 19:15,31.4
16/04/2023 19:30,37.7
16/04/2023 19:45,46.2
16/04/2023 20:00,59.9
16/04/2023 20:15,73.4
16/04/2023 20:30,78.3
16/04/2023 20:45,82
16/04/2023 21:00,84.7
16/04/2023 21:15,86.3
16/04/2023 21:30,85.2
16/04/2023 21:45,85.3
16/04/2023 22:00,90.1
16/04/2023 22:15,93
16/04/2023 22:30,92.3
16/04/2023 22:45,89.4
16/04/2023 23:00,89
16/04/2023 23:15,91.4
16/04/2023 23:30,92.8
16/04/2023 23:45,95.8
17/04/2023 00:00,97
17/04/2023 00:15,97.2
17/04/2023 00:30,98.7
17/04/2023 00:45,100.6
17/04/2023 01:00,103.2
17/04/2023 01:15,105.9
17/04/2023 01:30,108.3
17/04/2023 01:45,113.7
17/04/2023 02:00,126.2
17/04/2023 02:15,148.9
17/04/2023 02:30,155.3
17/04/2023 02:45,158.4
17/04/2023 03:00,163.3
17/04/2023 03:15,165.2
17/04/2023 03:30,162.7
17/04/2023 03:45,159.6
17/04/2023 04:00,156.9
17/04/2023 04:15,153.9
17/04/2023 04:30,151
17/04/2023 04:45,148.2
17/04/2023 05:00,144.8
17/04/2023 05:15,139.3
17/04/2023 05:30,132.8
17/04/2023 05:45,129.4
17/04/2023 06:00,136.5
17/04/2023 06:15,149.7
17/04/2023 06:30,157.8
17/04/2023 06:45,155.3
17/04/2023 07:00,145.6
17/04/2023 07:15,125.5
17/04/2023 07:30,108.1
17/04/2023 07:45,77.7
17/04/2023 08:00,62.3
17/04/2023 08:15,50.4
17/04/2023 08:30,34.7
17/04/2023 08:45,29.7
17/04/2023 09:00,26.3
17/04/2023 09:15,24.2
17/04/2023 09:30,21.9
17/04/2023 09:45,21
17/04/2023 10:00,20.5
17/04/2023 10:15,21.8
17/04/2023 10:30,27.3
17/04/2023 10:45,49.7
17/04/2023 11:00,57.2
17/04/2023 11:15,57.7
17/04/2023 11:30,61
17/04/2023 11:45,60.775
17/04/2023 12:00,60.55
17/04/2023 12:15,60.325
17/04/2023 12:30,60.1
17/04/2023 12:45,54.2
17/04/2023 13:00,48.8
17/04/2023 13:15,46
17/04/2023 13:30,41.2
17/04/2023 13:45,36.7
17/04/2023 14:00,30.9
17/04/2023 14:15,26.8
17/04/2023 14:30,25.9
17/04/2023 14:45,24
17/04/2023 15:00,22.7
17/04/2023 15:15,21.7
17/04/2023 15:30,20.5
17/04/2023 15:45,19.5
17/04/2023 16:00,18.7
17/04/2023 16:15,19
17/04/2023 16:30,18.9
17/04/2023 16:45,18.5
17/04/2023 17:00,18.8
17/04/2023 17:15,19
17/04/2023 17:30,20.5
17/04/2023 17:45,22.6
17/04/2023 18:00,24.6
17/04/2023 18:15,28.3
17/04/2023 18:30,31.5
17/04/2023 18:45,34.8
17/04/2023 19:00,40.5
17/04/2023 19:15,46.2
17/04/2023 19:30,50.9
17/04/2023 19:45,52.8
17/04/2023 20:00,53.9
17/04/2023 20:15,52.2
17/04/2023 20:30,50.4
17/04/2023 20:45,53.4
17/04/2023 21:00,61.7
17/04/2023 21:15,68.3
17/04/2023 21:30,67.1
17/04/2023 21:45,62.6
17/04/2023 22:00,60.2
17/04/2023 22:15,60.3
17/04/2023 22:30,59
17/04/2023 22:45,56.8
17/04/2023 23:00,58.4
17/04/2023 23:15,62.9
17/04/2023 23:30,69
17/04/2023 23:45,76
18/04/2023 00:00,83
18/04/2023 00:15,84.6
18/04/2023 00:30,80.4
18/04/2023 00:45,75
18/04/2023 01:00,71.6
18/04/2023 01:15,67.9
18/04/2023 01:30,68.1
18/04/2023 01:45,71.6
18/04/2023 02:00,72.3
18/04/2023 02:15,72.4
18/04/2023 02:30,72.3
18/04/2023 02:45,72.2
18/04/2023 03:00,73.6
18/04/2023 03:15,73.9
18/04/2023 03:30,72.7
18/04/2023 03:45,70.4
18/04/2023 04:00,67.7
18/04/2023 04:15,64.3
18/04/2023 04:30,63.9
18/04/2023 04:45,64.6
18/04/2023 05:00,65.7
18/04/2023 05:15,68.4
18/04/2023 05:30,74
18/04/2023 05:45,84.2
18/04/2023 06:00,104.8
18/04/2023 06:15,108
18/04/2023 06:30,108.4
18/04/2023 06:45,112.9
18/04/2023 07:00,121.3
18/04/2023 07:15,131.2
18/04/2023 07:30,138.5
18/04/2023 07:45,136.6
18/04/2023 08:00,110
18/04/2023 08:15,71.1
18/04/2023 08:30,48.5
18/04/2023 08:45,40.1
18/04/2023 09:00,33.1
18/04/2023 09:15,27.9
18/04/2023 09:30,25.4
18/04/2023 09:45,24.2
18/04/2023 10:00,23.8
18/04/2023 10:15,22.8
18/04/2023 10:30,21.2
18/04/2023 10:45,20
18/04/2023 11:00,18.6
18/04/2023 11:15,18.1
18/04/2023 11:30,18
18/04/2023 11:45,18.05
18/04/2023 12:00,18.1
18/04/2023 12:15,18.15
18/04/2023 12:30,18.2
18/04/2023 12:45,18.6
18/04/2023 13:00,18.7
18/04/2023 13:15,19.2
18/04/2023 13:30,19
18/04/2023 13:45,18.3
18/04/2023 14:00,18.2
18/04/2023 14:15,18.3
18/04/2023 14:30,18.6
18/04/2023 14:45,19
18/04/2023 15:00,19.2
18/04/2023 15:15,19.2
18/04/2023 15:30,19.2
18/04/2023 15:45,18.8
18/04/2023 16:00,18.4
18/04/2023 16:15,18.1
18/04/2023 16:30,18.5
18/04/2023 16:45,18.9
18/04/2023 17:00,19.1
18/04/2023 17:15,18.8
18/04/2023 17:30,18.9
18/04/2023 17:45,18.7
18/04/2023 18:00,18.8
18/04/2023 18:15,20.4
18/04/2023 18:30,22.4
18/04/2023 18:45,25.6
18/04/2023 19:00,29.4
18/04/2023 19:15,35.1
18/04/2023 19:30,47.8
18/04/2023 19:45,59
18/04/2023 20:00,64.3
18/04/2023 20:15,71.1
18/04/2023 20:30,74.8
18/04/2023 20:45,77.4
18/04/2023 21:00,76.5
18/04/2023 21:15,71.9
18/04/2023 21:30,66.1
18/04/2023 21:45,58.4
18/04/2023 22:00,49
18/04/2023 22:15,41.6
18/04/2023 22:30,36.9
18/04/2023 22:45,35.4
18/04/2023 23:00,35.7
18/04/2023 23:15,35.5
18/04/2023 23:30,33.5
18/04/2023 23:45,32.3
19/04/2023 00:00,31.3
19/04/2023 00:15,30.9
19/04/2023 00:30,31.2
19/04/2023 00:45,32.4
19/04/2023 01:00,33.8
19/04/2023 01:15,34.9
19/04/2023 01:30,36.7
19/04/2023 01:45,37.4
19/04/2023 02:00,37.9
19/04/2023 02:15,38.9
19/04/2023 02:30,40.2
19/04/2023 02:45,39.6
19/04/2023 03:00,39
19/04/2023 03:15,40.5
19/04/2023 03:30,41.4
19/04/2023 03:45,40.5
19/04/2023 04:00,39.9
19/04/2023 04:15,40.6
19/04/2023 04:30,43
19/04/2023 04:45,47.5
19/04/2023 05:00,53.5
19/04/2023 05:15,58.7
19/04/2023 05:30,65.1
19/04/2023 05:45,68.2
19/04/2023 06:00,66.7
19/04/2023 06:15,65.5
19/04/2023 06:30,66.6
19/04/2023 06:45,70.4
19/04/2023 07:00,71.4
19/04/2023 07:15,64.2
19/04/2023 07:30,49.3
19/04/2023 07:45,37.8
19/04/2023 08:00,33.2
19/04/2023 08:15,30.5
19/04/2023 08:30,28.9
19/04/2023 08:45,27.3
19/04/2023 09:00,25.7
19/04/2023 09:15,24
19/04/2023 09:30,22.5
19/04/2023 09:45,20.6
19/04/2023 10:00,18.6
19/04/2023 10:15,18.7
19/04/2023 10:30,18.7
19/04/2023 10:45,18.4
19/04/2023 11:00,18.5
19/04/2023 11:15,18.5
19/04/2023 11:30,17.4
19/04/2023 11:45,17.05
19/04/2023 12:00,16.7
19/04/2023 12:15,16.35
19/04/2023 12:30,16
19/04/2023 12:45,16.6
19/04/2023 13:00,16.6
19/04/2023 13:15,17
19/04/2023 13:30,17.5
19/04/2023 13:45,17.9
19/04/2023 14:00,18.3
19/04/2023 14:15,18
19/04/2023 14:30,18.1
19/04/2023 14:45,17.7
19/04/2023 15:00,18.5
19/04/2023 15:15,18.3
19/04/2023 15:30,17.6
19/04/2023 15:45,17.9
19/04/2023 16:00,18.2
19/04/2023 16:15,17.4
19/04/2023 16:30,17.3
19/04/2023 16:45,17.2
19/04/2023 17:00,17.4
19/04/2023 17:15,16.9
19/04/2023 17:30,17.5
19/04/2023 17:45,18.1
19/04/2023 18:00,18
19/04/2023 18:15,19.3
19/04/2023 18:30,20.4
19/04/2023 18:45,22.8
19/04/2023 19:00,26.6
19/04/2023 19:15,33.8
19/04/2023 19:30,39.5
19/04/2023 19:45,43.4
19/04/2023 20:00,46.8
19/04/2023 20:15,46.5
19/04/2023 20:30,43.7
19/04/2023 20:45,41.8
19/04/2023 21:00,38.6
19/04/2023 21:15,35.7
19/04/2023 21:30,34.1
19/04/2023 21:45,32.2
19/04/2023 22:00,28.5
19/04/2023 22:15,24.9
19/04/2023 22:30,23.8
19/04/2023 22:45,22.8
19/04/2023 23:00,24
19/04/2023 23:15,27.6
19/04/2023 23:30,32.5
19/04/2023 23:45,36.5
20/04/2023 00:00,39.7
20/04/2023 00:15,44.6
20/04/2023 00:30,47
20/04/2023 00:45,47
20/04/2023 01:00,46
20/04/2023 01:15,43.7
20/04/2023 01:30,41.4
20/04/2023 01:45,40.6
20/04/2023 02:00,43.7
20/04/2023 02:15,47.3
20/04/2023 02:30,52
20/04/2023 02:45,54.8
20/04/2023 03:00,54.8
20/04/2023 03:15,52.1
20/04/2023 03:30,46.8
20/04/2023 03:45,41.5
20/04/2023 04:00,38.2
20/04/2023 04:15,35.2
20/04/2023 04:30,32.3
20/04/2023 04:45,30.1
20/04/2023 05:00,28.5
20/04/2023 05:15,26.8
20/04/2023 05:30,27
20/04/2023 05:45,27.1
20/04/2023 06:00,27
20/04/2023 06:15,28.3
20/04/2023 06:30,33.8
20/04/2023 06:45,43.7
20/04/2023 07:00,48.7
20/04/2023 07:15,48.5
20/04/2023 07:30,40.4
20/04/2023 07:45,33.6
20/04/2023 08:00,29.7
20/04/2023 08:15,26.1
20/04/2023 08:30,23.2
20/04/2023 08:45,22.1
20/04/2023 09:00,21
20/04/2023 09:15,18.9
20/04/2023 09:30,18.4
20/04/2023 09:45,18.8
20/04/2023 10:00,18.3
20/04/2023 10:15,19.7
20/04/2023 10:30,19.7
20/04/2023 10:45,19.1
20/04/2023 11:00,18.2
20/04/2023 11:15,18
20/04/2023 11:30,19.1
20/04/2023 11:45,18.45
20/04/2023 12:00,17.8
20/04/2023 12:15,17.15
20/04/2023 12:30,16.5
20/04/2023 12:45,16.8
20/04/2023 13:00,16.6
20/04/2023 13:15,17.2
20/04/2023 13:30,17
20/04/2023 13:45,17.7
20/04/2023 14:00,18.8
20/04/2023 14:15,18.2
20/04/2023 14:30,17.8
20/04/2023 14:45,18.2
20/04/2023 15:00,17.5
20/04/2023 15:15,17.6
20/04/2023 15:30,17.5
20/04/2023 15:45,17.3
20/04/2023 16:00,16.9
20/04/2023 16:15,16.9
20/04/2023 16:30,17.2
20/04/2023 16:45,16.9
20/04/2023 17:00,16.8
20/04/2023 17:15,17.4
20/04/2023 17:30,17.9
20/04/2023 17:45,17.8
20/04/2023 18:00,17.4
20/04/2023 18:15,18
20/04/2023 18:30,18.6
20/04/2023 18:45,19.2
20/04/2023 19:00,20.6
20/04/2023 19:15,21.9
20/04/2023 19:30,22.1
20/04/2023 19:45,21.6
20/04/2023 20:00,21.4
20/04/2023 20:15,21.5
20/04/2023 20:30,22.1
20/04/2023 20:45,22.6
20/04/2023 21:00,22
20/04/2023 21:15,22
20/04/2023 21:30,22.3
20/04/2023 21:45,22.9
20/04/2023 22:00,22.5
20/04/2023 22:15,21.6
20/04/2023 22:30,20.7
20/04/2023 22:45,20.8
20/04/2023 23:00,20.9
20/04/2023 23:15,20.2
20/04/2023 23:30,20
20/04/2023 23:45,19.6
21/04/2023 00:00,19.9
21/04/2023 00:15,19.2
21/04/2023 00:30,17.9
21/04/2023 00:45,16.9
21/04/2023 01:00,16.1
21/04/2023 01:15,15.9
21/04/2023 01:30,15.8
21/04/2023 01:45,16.3
21/04/2023 02:00,15.5
21/04/2023 02:15,15.3
21/04/2023 02:30,15.5
21/04/2023 02:45,16.2
21/04/2023 03:00,17
21/04/2023 03:15,17
21/04/2023 03:30,17.1
21/04/2023 03:45,16.6
21/04/2023 04:00,16.6
21/04/2023 04:15,16.9
21/04/2023 04:30,18.7
21/04/2023 04:45,21.7
21/04/2023 05:00,24.8
21/04/2023 05:15,26.8
21/04/2023 05:30,28.4
21/04/2023 05:45,31.3
21/04/2023 06:00,32.8
21/04/2023 06:15,34.9
21/04/2023 06:30,37
21/04/2023 06:45,38.8
21/04/2023 07:00,40.4
21/04/2023 07:15,43.1
21/04/2023 07:30,45.3
